Time,Altitude_m,Altitude_ft,SoS_ft_s,AirDensity_slugft3,TransVel_ft_s,Mach,AoA_rad,AoA_deg,AoS_rad,AoS_deg,u_NED_ms,v_NED_ms,w_NED_ms,u_NED_fts,v_NED_fts,w_NED_fts,phi_rad,theta_rad,psi_rad,phi_deg,theta_deg,psi_deg,p_rads,q_rads,r_rads,p_degs,q_degs,r_degs
14.6600000000,9020.7997632608,29595.8006952965,996.5839799055,0.0009046881,587.1506411322,0.5891632346,0.0964693142,5.5272845560,-0.0000000000,-0.0000000000,178.9620713071,0.0000000000,-0.7175194168,587.1459220273,0.0000000000,-2.3540664035,-0.0000000000,0.1004786306,0.0000000000,-0.0000000000,5.7570014660,0.0000000000,0.0000000000,-0.0007113360,0.0000000000,0.0000000000,-0.0407565501,0.0000000000
14.6800000000,9020.8140881246,29595.8476928827,996.5837783877,0.0009046865,587.1488251028,0.5891615315,0.0964693348,5.5272857346,-0.0000000000,-0.0000000000,178.9615279934,0.0000000000,-0.7149667192,587.1441395019,0.0000000000,-2.3456914111,-0.0000000000,0.1004643996,0.0000000000,-0.0000000000,5.7561860911,0.0000000000,0.0000000000,-0.0007117612,0.0000000000,0.0000000000,-0.0407809150,0.0000000000
14.7000000000,9020.8283619198,29595.8945229211,996.5835775883,0.0009046850,587.1470186520,0.5891598375,0.0964693551,5.5272869024,-0.0000000000,-0.0000000000,178.9609875687,0.0000000000,-0.7124125641,587.1423664548,0.0000000000,-2.3373116368,-0.0000000000,0.1004501602,0.0000000000,-0.0000000000,5.7553702301,0.0000000000,0.0000000000,-0.0007121845,0.0000000000,0.0000000000,-0.0408051678,0.0000000000
14.7200000000,9020.8425846175,29595.9411853164,996.5833775078,0.0009046834,587.1452217829,0.5891581528,0.0964693753,5.5272880593,-0.0000000000,-0.0000000000,178.9604500339,0.0000000000,-0.7098569585,587.1406028892,0.0000000000,-2.3289271037,-0.0000000000,0.1004359123,0.0000000000,-0.0000000000,5.7545538852,0.0000000000,0.0000000000,-0.0007126059,0.0000000000,0.0000000000,-0.0408293083,0.0000000000
14.7400000000,9020.8567561886,29595.9876799737,996.5831781465,0.0009046819,587.1434344990,0.5891564772,0.0964693953,5.5272892053,-0.0000000000,-0.0000000000,178.9599153899,0.0000000000,-0.7072999094,587.1388488078,0.0000000000,-2.3205378347,-0.0000000000,0.1004216560,0.0000000000,-0.0000000000,5.7537370585,0.0000000000,0.0000000000,-0.0007130252,0.0000000000,0.0000000000,-0.0408533366,0.0000000000
14.7600000000,9020.8708766043,29596.0340067984,996.5829795048,0.0009046803,587.1416568032,0.5891548109,0.0964694152,5.5272903405,-0.0000000000,-0.0000000000,178.9593836376,0.0000000000,-0.7047414237,587.1371042137,0.0000000000,-2.3121438527,-0.0000000000,0.1004073913,0.0000000000,-0.0000000000,5.7529197525,0.0000000000,0.0000000000,-0.0007134426,0.0000000000,0.0000000000,-0.0408772526,0.0000000000
14.7800000000,9020.8849458360,29596.0801656965,996.5827815832,0.0009046788,587.1398886988,0.5891531537,0.0964694348,5.5272914646,-0.0000000000,-0.0000000000,178.9588547779,0.0000000000,-0.7021815086,587.1353691096,0.0000000000,-2.3037451806,-0.0000000000,0.1003931183,0.0000000000,-0.0000000000,5.7521019692,0.0000000000,0.0000000000,-0.0007138581,0.0000000000,0.0000000000,-0.0409010564,0.0000000000
14.8000000000,9020.8989638551,29596.1261565745,996.5825843820,0.0009046773,587.1381301890,0.5891515057,0.0964694542,5.5272925779,-0.0000000000,-0.0000000000,178.9583288116,0.0000000000,-0.6996201709,587.1336434984,0.0000000000,-2.2953418415,-0.0000000000,0.1003788370,0.0000000000,-0.0000000000,5.7512837109,0.0000000000,0.0000000000,-0.0007142716,0.0000000000,0.0000000000,-0.0409247479,0.0000000000
14.8200000000,9020.9129306334,29596.1719793392,996.5823879017,0.0009046758,587.1363812768,0.5891498670,0.0964694734,5.5272936801,-0.0000000000,-0.0000000000,178.9578057396,0.0000000000,-0.6970574177,587.1319273829,0.0000000000,-2.2869338582,-0.0000000000,0.1003645474,0.0000000000,-0.0000000000,5.7504649800,0.0000000000,0.0000000000,-0.0007146831,0.0000000000,0.0000000000,-0.0409483272,0.0000000000
14.8400000000,9020.9268461424,29596.2176338980,996.5821921426,0.0009046743,587.1346419653,0.5891482374,0.0964694925,5.5272947713,-0.0000000000,-0.0000000000,178.9572855628,0.0000000000,-0.6944932559,587.1302207659,0.0000000000,-2.2785212537,-0.0000000000,0.1003502497,0.0000000000,-0.0000000000,5.7496457786,0.0000000000,0.0000000000,-0.0007150927,0.0000000000,0.0000000000,-0.0409717943,0.0000000000
14.8600000000,9020.9407103543,29596.2631201587,996.5819971051,0.0009046727,587.1329122576,0.5891466171,0.0964695113,5.5272958515,-0.0000000000,-0.0000000000,178.9567682820,0.0000000000,-0.6919276926,587.1285236502,0.0000000000,-2.2701040510,-0.0000000000,0.1003359437,0.0000000000,-0.0000000000,5.7488261090,0.0000000000,0.0000000000,-0.0007155003,0.0000000000,0.0000000000,-0.0409951490,0.0000000000
14.8800000000,9020.9545232409,29596.3084380295,996.5818027897,0.0009046712,587.1311921566,0.5891450060,0.0964695300,5.5272969205,-0.0000000000,-0.0000000000,178.9562538979,0.0000000000,-0.6893607348,587.1268360385,0.0000000000,-2.2616822730,-0.0000000000,0.1003216297,0.0000000000,-0.0000000000,5.7480059734,0.0000000000,0.0000000000,-0.0007159060,0.0000000000,0.0000000000,-0.0410183915,0.0000000000
14.9000000000,9020.9682847744,29596.3535874192,996.5816091967,0.0009046698,587.1294816655,0.5891434041,0.0964695485,5.5272979785,-0.0000000000,-0.0000000000,178.9557424116,0.0000000000,-0.6867923894,587.1251579336,0.0000000000,-2.2532559427,-0.0000000000,0.1003073075,0.0000000000,-0.0000000000,5.7471853741,0.0000000000,0.0000000000,-0.0007163097,0.0000000000,0.0000000000,-0.0410415216,0.0000000000
14.9200000000,9020.9819949272,29596.3985682370,996.5814163264,0.0009046683,587.1277807872,0.5891418114,0.0964695667,5.5272990253,-0.0000000000,-0.0000000000,178.9552338237,0.0000000000,-0.6842226635,587.1234893381,0.0000000000,-2.2448250832,-0.0000000000,0.1002929773,0.0000000000,-0.0000000000,5.7463643133,0.0000000000,0.0000000000,-0.0007167114,0.0000000000,0.0000000000,-0.0410645394,0.0000000000
14.9400000000,9020.9956536718,29596.4433803925,996.5812241794,0.0009046668,587.1260895247,0.5891402279,0.0964695848,5.5273000609,-0.0000000000,-0.0000000000,178.9547281351,0.0000000000,-0.6816515640,587.1218302547,0.0000000000,-2.2363897172,-0.0000000000,0.1002786391,0.0000000000,-0.0000000000,5.7455427932,0.0000000000,0.0000000000,-0.0007171112,0.0000000000,0.0000000000,-0.0410874449,0.0000000000
14.9600000000,9021.0092609807,29596.4880237958,996.5810327560,0.0009046653,587.1244078808,0.5891386536,0.0964696027,5.5273010853,-0.0000000000,-0.0000000000,178.9542253466,0.0000000000,-0.6790790980,587.1201806860,0.0000000000,-2.2279498680,-0.0000000000,0.1002642929,0.0000000000,-0.0000000000,5.7447208162,0.0000000000,0.0000000000,-0.0007175090,0.0000000000,0.0000000000,-0.0411102380,0.0000000000
14.9800000000,9021.0228168266,29596.5324983575,996.5808420565,0.0009046638,587.1227358585,0.5891370886,0.0964696204,5.5273020985,-0.0000000000,-0.0000000000,178.9537254590,0.0000000000,-0.6765052725,587.1185406348,0.0000000000,-2.2195055583,-0.0000000000,0.1002499387,0.0000000000,-0.0000000000,5.7438983845,0.0000000000,0.0000000000,-0.0007179049,0.0000000000,0.0000000000,-0.0411329186,0.0000000000
15.0000000000,9021.0363211826,29596.5768039886,996.5806520814,0.0009046624,587.1210734607,0.5891355328,0.0964696379,5.5273031004,-0.0000000000,-0.0000000000,178.9532284730,0.0000000000,-0.6739300945,587.1169101035,0.0000000000,-2.2110568113,-0.0000000000,0.1002355767,0.0000000000,-0.0000000000,5.7430755002,0.0000000000,0.0000000000,-0.0007182988,0.0000000000,0.0000000000,-0.0411554868,0.0000000000
15.0200000000,9021.0497740215,29596.6209406005,996.5804628310,0.0009046609,587.1194206902,0.5891339863,0.0964696551,5.5273040910,-0.0000000000,-0.0000000000,178.9527343896,0.0000000000,-0.6713535710,587.1152890947,0.0000000000,-2.2026036499,-0.0000000000,0.1002212068,0.0000000000,-0.0000000000,5.7422521658,0.0000000000,0.0000000000,-0.0007186907,0.0000000000,0.0000000000,-0.0411779426,0.0000000000
15.0400000000,9021.0631753165,29596.6649081053,996.5802743057,0.0009046594,587.1177775498,0.5891324489,0.0964696722,5.5273050703,-0.0000000000,-0.0000000000,178.9522432094,0.0000000000,-0.6687757090,587.1136776110,0.0000000000,-2.1941460971,-0.0000000000,0.1002068291,0.0000000000,-0.0000000000,5.7414283833,0.0000000000,0.0000000000,-0.0007190806,0.0000000000,0.0000000000,-0.0412002858,0.0000000000
15.0600000000,9021.0765250409,29596.7087064153,996.5800865059,0.0009046580,587.1161440424,0.5891309208,0.0964696891,5.5273060382,-0.0000000000,-0.0000000000,178.9517549332,0.0000000000,-0.6661965155,587.1120756550,0.0000000000,-2.1856841759,-0.0000000000,0.1001924436,0.0000000000,-0.0000000000,5.7406041551,0.0000000000,0.0000000000,-0.0007194686,0.0000000000,0.0000000000,-0.0412225164,0.0000000000
15.0800000000,9021.0898231683,29596.7523354434,996.5798994319,0.0009046565,587.1145201707,0.5891294020,0.0964697058,5.5273069948,-0.0000000000,-0.0000000000,178.9512695618,0.0000000000,-0.6636159975,587.1104832290,0.0000000000,-2.1772179094,-0.0000000000,0.1001780503,0.0000000000,-0.0000000000,5.7397794834,0.0000000000,0.0000000000,-0.0007198547,0.0000000000,0.0000000000,-0.0412446345,0.0000000000
15.1000000000,9021.1030696721,29596.7957951029,996.5797130842,0.0009046551,587.1129059374,0.5891278924,0.0964697223,5.5273079399,-0.0000000000,-0.0000000000,178.9507870959,0.0000000000,-0.6610341621,587.1089003356,0.0000000000,-2.1687473205,-0.0000000000,0.1001636494,0.0000000000,-0.0000000000,5.7389543704,0.0000000000,0.0000000000,-0.0007202387,0.0000000000,0.0000000000,-0.0412666399,0.0000000000
15.1200000000,9021.1162645260,29596.8390853075,996.5795274630,0.0009046537,587.1113013453,0.5891263920,0.0964697386,5.5273088735,-0.0000000000,-0.0000000000,178.9503075363,0.0000000000,-0.6584510163,587.1073269773,0.0000000000,-2.1602724322,-0.0000000000,0.1001492408,0.0000000000,-0.0000000000,5.7381288185,0.0000000000,0.0000000000,-0.0007206208,0.0000000000,0.0000000000,-0.0412885327,0.0000000000
15.1400000000,9021.1294077040,29596.8822059716,996.5793425688,0.0009046522,587.1097063971,0.5891249009,0.0964697547,5.5273097957,-0.0000000000,-0.0000000000,178.9498308837,0.0000000000,-0.6558665670,587.1057631564,0.0000000000,-2.1517932676,-0.0000000000,0.1001348246,0.0000000000,-0.0000000000,5.7373028299,0.0000000000,0.0000000000,-0.0007210010,0.0000000000,0.0000000000,-0.0413103127,0.0000000000
15.1600000000,9021.1424991801,29596.9251570099,996.5791584020,0.0009046508,587.1081210955,0.5891234190,0.0964697706,5.5273107064,-0.0000000000,-0.0000000000,178.9493571388,0.0000000000,-0.6532808213,587.1042088753,0.0000000000,-2.1433098497,-0.0000000000,0.1001204008,0.0000000000,-0.0000000000,5.7364764068,0.0000000000,0.0000000000,-0.0007213791,0.0000000000,0.0000000000,-0.0413319798,0.0000000000
15.1800000000,9021.1555389283,29596.9679383374,996.5789749628,0.0009046494,587.1065454430,0.5891219464,0.0964697863,5.5273116055,-0.0000000000,-0.0000000000,178.9488863024,0.0000000000,-0.6506937862,587.1026641365,0.0000000000,-2.1348222016,-0.0000000000,0.1001059694,0.0000000000,-0.0000000000,5.7356495514,0.0000000000,0.0000000000,-0.0007217553,0.0000000000,0.0000000000,-0.0413535342,0.0000000000
15.2000000000,9021.1685269230,29597.0105498699,996.5787922517,0.0009046480,587.1049794424,0.5891204830,0.0964698018,5.5273124931,-0.0000000000,-0.0000000000,178.9484183752,0.0000000000,-0.6481054688,587.1011289423,0.0000000000,-2.1263303462,-0.0000000000,0.1000915306,0.0000000000,-0.0000000000,5.7348222662,0.0000000000,0.0000000000,-0.0007221296,0.0000000000,0.0000000000,-0.0413749757,0.0000000000
15.2200000000,9021.1814631385,29597.0529915234,996.5786102690,0.0009046466,587.1034230961,0.5891190289,0.0964698171,5.5273133691,-0.0000000000,-0.0000000000,178.9479533579,0.0000000000,-0.6455158760,587.0996032949,0.0000000000,-2.1178343065,-0.0000000000,0.1000770842,0.0000000000,-0.0000000000,5.7339945532,0.0000000000,0.0000000000,-0.0007225018,0.0000000000,0.0000000000,-0.0413963042,0.0000000000
15.2400000000,9021.1943475495,29597.0952632144,996.5784290151,0.0009046452,587.1018764068,0.5891175840,0.0964698322,5.5273142335,-0.0000000000,-0.0000000000,178.9474912512,0.0000000000,-0.6429250149,587.0980871967,0.0000000000,-2.1093341058,-0.0000000000,0.1000626305,0.0000000000,-0.0000000000,5.7331664147,0.0000000000,0.0000000000,-0.0007228721,0.0000000000,0.0000000000,-0.0414175196,0.0000000000
15.2600000000,9021.2071801307,29597.1373648600,996.5782484903,0.0009046438,587.1003393770,0.5891161484,0.0964698471,5.5273150863,-0.0000000000,-0.0000000000,178.9470320558,0.0000000000,-0.6403328924,587.0965806500,0.0000000000,-2.1008297668,-0.0000000000,0.1000481694,0.0000000000,-0.0000000000,5.7323378531,0.0000000000,0.0000000000,-0.0007232404,0.0000000000,0.0000000000,-0.0414386221,0.0000000000
15.2800000000,9021.2199608569,29597.1792963777,996.5780686949,0.0009046424,587.0988120093,0.5891147221,0.0964698617,5.5273159274,-0.0000000000,-0.0000000000,178.9465757724,0.0000000000,-0.6377395157,587.0950836570,0.0000000000,-2.0923213128,-0.0000000000,0.1000337009,0.0000000000,-0.0000000000,5.7315088706,0.0000000000,0.0000000000,-0.0007236067,0.0000000000,0.0000000000,-0.0414596113,0.0000000000
15.3000000000,9021.2326897030,29597.2210576853,996.5778896294,0.0009046410,587.0972943060,0.5891133051,0.0964698762,5.5273167568,-0.0000000000,-0.0000000000,178.9461224016,0.0000000000,-0.6351448918,587.0935962200,0.0000000000,-2.0838087667,-0.0000000000,0.1000192251,0.0000000000,-0.0000000000,5.7306794694,0.0000000000,0.0000000000,-0.0007239711,0.0000000000,0.0000000000,-0.0414804874,0.0000000000
15.3200000000,9021.2453666443,29597.2626487012,996.5777112941,0.0009046396,587.0957862698,0.5891118973,0.0964698905,5.5273175746,-0.0000000000,-0.0000000000,178.9456719441,0.0000000000,-0.6325490276,587.0921183411,0.0000000000,-2.0752921517,-0.0000000000,0.1000047421,0.0000000000,-0.0000000000,5.7298496519,0.0000000000,0.0000000000,-0.0007243335,0.0000000000,0.0000000000,-0.0415012502,0.0000000000
15.3400000000,9021.2579916559,29597.3040693444,996.5775336893,0.0009046383,587.0942879029,0.5891104987,0.0964699045,5.5273183806,-0.0000000000,-0.0000000000,178.9452244006,0.0000000000,-0.6299519302,587.0906500225,0.0000000000,-2.0667714908,-0.0000000000,0.0999902518,0.0000000000,-0.0000000000,5.7290194202,0.0000000000,0.0000000000,-0.0007246939,0.0000000000,0.0000000000,-0.0415218996,0.0000000000
15.3600000000,9021.2705647133,29597.3453195340,996.5773568154,0.0009046369,587.0927992079,0.5891091095,0.0964699184,5.5273191748,-0.0000000000,-0.0000000000,178.9447797718,0.0000000000,-0.6273536067,587.0891912664,0.0000000000,-2.0582468069,-0.0000000000,0.0999757543,0.0000000000,-0.0000000000,5.7281887767,0.0000000000,0.0000000000,-0.0007250523,0.0000000000,0.0000000000,-0.0415424357,0.0000000000
15.3800000000,9021.2830857920,29597.3863991900,996.5771806728,0.0009046355,587.0913201870,0.5891077295,0.0964699321,5.5273199573,-0.0000000000,-0.0000000000,178.9443380582,0.0000000000,-0.6247540640,587.0877420748,0.0000000000,-2.0497181233,-0.0000000000,0.0999612497,0.0000000000,-0.0000000000,5.7273577235,0.0000000000,0.0000000000,-0.0007254087,0.0000000000,0.0000000000,-0.0415628583,0.0000000000
15.4000000000,9021.2955548678,29597.4273082325,996.5770052616,0.0009046342,587.0898508427,0.5891063588,0.0964699455,5.5273207280,-0.0000000000,-0.0000000000,178.9438992606,0.0000000000,-0.6221533092,587.0863024500,0.0000000000,-2.0411854630,-0.0000000000,0.0999467380,0.0000000000,-0.0000000000,5.7265262631,0.0000000000,0.0000000000,-0.0007257632,0.0000000000,0.0000000000,-0.0415831673,0.0000000000
15.4200000000,9021.3079719164,29597.4680465821,996.5768305824,0.0009046328,587.0883911773,0.5891049974,0.0964699588,5.5273214870,-0.0000000000,-0.0000000000,178.9434633795,0.0000000000,-0.6195513494,587.0848723940,0.0000000000,-2.0326488490,-0.0000000000,0.0999322192,0.0000000000,-0.0000000000,5.7256943976,0.0000000000,0.0000000000,-0.0007261157,0.0000000000,0.0000000000,-0.0416033627,0.0000000000
15.4400000000,9021.3203369138,29597.5086141602,996.5766566354,0.0009046315,587.0869411931,0.5891036452,0.0964699718,5.5273222341,-0.0000000000,-0.0000000000,178.9430304156,0.0000000000,-0.6169481915,587.0834519087,0.0000000000,-2.0241083045,-0.0000000000,0.0999176934,0.0000000000,-0.0000000000,5.7248621293,0.0000000000,0.0000000000,-0.0007264662,0.0000000000,0.0000000000,-0.0416234444,0.0000000000
15.4600000000,9021.3326498361,29597.5490108883,996.5764834210,0.0009046302,587.0855008924,0.5891023024,0.0964699846,5.5273229693,-0.0000000000,-0.0000000000,178.9426003695,0.0000000000,-0.6143438426,587.0820409964,0.0000000000,-2.0155638524,-0.0000000000,0.0999031606,0.0000000000,-0.0000000000,5.7240294606,0.0000000000,0.0000000000,-0.0007268147,0.0000000000,0.0000000000,-0.0416434124,0.0000000000
15.4800000000,9021.3449106596,29597.5892366884,996.5763109395,0.0009046288,587.0840702774,0.5891009688,0.0964699973,5.5273236927,-0.0000000000,-0.0000000000,178.9421732419,0.0000000000,-0.6117383097,587.0806396589,0.0000000000,-2.0070155160,-0.0000000000,0.0998886208,0.0000000000,-0.0000000000,5.7231963936,0.0000000000,0.0000000000,-0.0007271612,0.0000000000,0.0000000000,-0.0416632665,0.0000000000
15.5000000000,9021.3571193606,29597.6292914832,996.5761391913,0.0009046275,587.0826493504,0.5890996445,0.0964700097,5.5273244043,-0.0000000000,-0.0000000000,178.9417490332,0.0000000000,-0.6091315999,587.0792478982,0.0000000000,-1.9984633183,-0.0000000000,0.0998740741,0.0000000000,-0.0000000000,5.7223629307,0.0000000000,0.0000000000,-0.0007275057,0.0000000000,0.0000000000,-0.0416830067,0.0000000000
15.5200000000,9021.3692759158,29597.6691751956,996.5759681766,0.0009046262,587.0812381136,0.5890983295,0.0964700219,5.5273251040,-0.0000000000,-0.0000000000,178.9413277442,0.0000000000,-0.6065237202,587.0778657163,0.0000000000,-1.9899072823,-0.0000000000,0.0998595206,0.0000000000,-0.0000000000,5.7215290741,0.0000000000,0.0000000000,-0.0007278483,0.0000000000,0.0000000000,-0.0417026329,0.0000000000
15.5400000000,9021.3813803017,29597.7088877490,996.5757978958,0.0009046249,587.0798365690,0.5890970238,0.0964700339,5.5273257918,-0.0000000000,-0.0000000000,178.9409093754,0.0000000000,-0.6039146777,587.0764931151,0.0000000000,-1.9813474313,-0.0000000000,0.0998449602,0.0000000000,-0.0000000000,5.7206948261,0.0000000000,0.0000000000,-0.0007281888,0.0000000000,0.0000000000,-0.0417221450,0.0000000000
15.5600000000,9021.3934324952,29597.7484290675,996.5756283493,0.0009046236,587.0784447190,0.5890957274,0.0964700457,5.5273264677,-0.0000000000,-0.0000000000,178.9404939273,0.0000000000,-0.6013044794,587.0751300965,0.0000000000,-1.9727837883,-0.0000000000,0.0998303931,0.0000000000,-0.0000000000,5.7198601890,0.0000000000,0.0000000000,-0.0007285274,0.0000000000,0.0000000000,-0.0417415430,0.0000000000
15.5800000000,9021.4054324732,29597.7877990754,996.5754595373,0.0009046223,587.0770625656,0.5890944403,0.0964700573,5.5273271317,-0.0000000000,-0.0000000000,178.9400814006,0.0000000000,-0.5986931324,587.0737766624,0.0000000000,-1.9642163764,-0.0000000000,0.0998158191,0.0000000000,-0.0000000000,5.7190251652,0.0000000000,0.0000000000,-0.0007288639,0.0000000000,0.0000000000,-0.0417608267,0.0000000000
15.6000000000,9021.4173802129,29597.8269976976,996.5752914601,0.0009046210,587.0756901109,0.5890931625,0.0964700687,5.5273277838,-0.0000000000,-0.0000000000,178.9396717958,0.0000000000,-0.5960806436,587.0724328147,0.0000000000,-1.9556452187,-0.0000000000,0.0998012385,0.0000000000,-0.0000000000,5.7181897567,0.0000000000,0.0000000000,-0.0007291985,0.0000000000,0.0000000000,-0.0417799962,0.0000000000
15.6200000000,9021.4292756914,29597.8660248594,996.5751241182,0.0009046197,587.0743273569,0.5890918940,0.0964700798,5.5273284240,-0.0000000000,-0.0000000000,178.9392651135,0.0000000000,-0.5934670201,587.0710985551,0.0000000000,-1.9470703383,-0.0000000000,0.0997866512,0.0000000000,-0.0000000000,5.7173539661,0.0000000000,0.0000000000,-0.0007295311,0.0000000000,0.0000000000,-0.0417990513,0.0000000000
15.6400000000,9021.4411188862,29597.9048804865,996.5749575118,0.0009046184,587.0729743058,0.5890906348,0.0964700908,5.5273290522,-0.0000000000,-0.0000000000,178.9388613543,0.0000000000,-0.5908522691,587.0697738855,0.0000000000,-1.9384917585,-0.0000000000,0.0997720573,0.0000000000,-0.0000000000,5.7165177955,0.0000000000,0.0000000000,-0.0007298616,0.0000000000,0.0000000000,-0.0418179919,0.0000000000
15.6600000000,9021.4529097747,29597.9435645052,996.5747916412,0.0009046171,587.0716309595,0.5890893848,0.0964701016,5.5273296685,-0.0000000000,-0.0000000000,178.9384605185,0.0000000000,-0.5882363975,587.0684588077,0.0000000000,-1.9299095022,-0.0000000000,0.0997574568,0.0000000000,-0.0000000000,5.7156812472,0.0000000000,0.0000000000,-0.0007301902,0.0000000000,0.0000000000,-0.0418368180,0.0000000000
15.6800000000,9021.4646483346,29597.9820768422,996.5746265067,0.0009046158,587.0702973201,0.5890881442,0.0964701121,5.5273302729,-0.0000000000,-0.0000000000,178.9380626069,0.0000000000,-0.5856194123,587.0671533233,0.0000000000,-1.9213235927,-0.0000000000,0.0997428497,0.0000000000,-0.0000000000,5.7148443235,0.0000000000,0.0000000000,-0.0007305168,0.0000000000,0.0000000000,-0.0418555295,0.0000000000
15.7000000000,9021.4763345438,29598.0204174247,996.5744621087,0.0009046146,587.0689733895,0.5890869129,0.0964701224,5.5273308653,-0.0000000000,-0.0000000000,178.9376676200,0.0000000000,-0.5830013207,587.0658574342,0.0000000000,-1.9127340531,-0.0000000000,0.0997282361,0.0000000000,-0.0000000000,5.7140070267,0.0000000000,0.0000000000,-0.0007308414,0.0000000000,0.0000000000,-0.0418741263,0.0000000000
15.7200000000,9021.4879683801,29598.0585861803,996.5742984475,0.0009046133,587.0676591696,0.5890856909,0.0964701326,5.5273314458,-0.0000000000,-0.0000000000,178.9372755581,0.0000000000,-0.5803821297,587.0645711421,0.0000000000,-1.9041409065,-0.0000000000,0.0997136160,0.0000000000,-0.0000000000,5.7131693592,0.0000000000,0.0000000000,-0.0007311639,0.0000000000,0.0000000000,-0.0418926084,0.0000000000
15.7400000000,9021.4995498217,29598.0965830371,996.5741355234,0.0009046120,587.0663546623,0.5890844783,0.0964701425,5.5273320143,-0.0000000000,-0.0000000000,178.9368864219,0.0000000000,-0.5777618464,587.0632944486,0.0000000000,-1.8955441761,-0.0000000000,0.0996989896,0.0000000000,-0.0000000000,5.7123313232,0.0000000000,0.0000000000,-0.0007314845,0.0000000000,0.0000000000,-0.0419109756,0.0000000000
15.7600000000,9021.5110788468,29598.1344079236,996.5739733366,0.0009046108,587.0650598696,0.5890832749,0.0964701522,5.5273325709,-0.0000000000,-0.0000000000,178.9365002119,0.0000000000,-0.5751404777,587.0620273553,0.0000000000,-1.8869438850,-0.0000000000,0.0996843567,0.0000000000,-0.0000000000,5.7114929210,0.0000000000,0.0000000000,-0.0007318031,0.0000000000,0.0000000000,-0.0419292279,0.0000000000
15.7800000000,9021.5225554336,29598.1720607689,996.5738118875,0.0009046095,587.0637747934,0.5890820808,0.0964701617,5.5273331155,-0.0000000000,-0.0000000000,178.9361169286,0.0000000000,-0.5725180309,587.0607698640,0.0000000000,-1.8783400564,-0.0000000000,0.0996697174,0.0000000000,-0.0000000000,5.7106541548,0.0000000000,0.0000000000,-0.0007321196,0.0000000000,0.0000000000,-0.0419473652,0.0000000000
15.8000000000,9021.5339795609,29598.2095415024,996.5736511764,0.0009046083,587.0624994353,0.5890808961,0.0964701710,5.5273336482,-0.0000000000,-0.0000000000,178.9357365724,0.0000000000,-0.5698945128,587.0595219761,0.0000000000,-1.8697327135,-0.0000000000,0.0996550719,0.0000000000,-0.0000000000,5.7098150271,0.0000000000,0.0000000000,-0.0007324342,0.0000000000,0.0000000000,-0.0419653875,0.0000000000
15.8200000000,9021.5453512071,29598.2468500541,996.5734912035,0.0009046071,587.0612337973,0.5890797206,0.0964701801,5.5273341689,-0.0000000000,-0.0000000000,178.9353591438,0.0000000000,-0.5672699307,587.0582836933,0.0000000000,-1.8611218794,-0.0000000000,0.0996404201,0.0000000000,-0.0000000000,5.7089755401,0.0000000000,0.0000000000,-0.0007327467,0.0000000000,0.0000000000,-0.0419832946,0.0000000000
15.8400000000,9021.5566703510,29598.2839863545,996.5733319693,0.0009046058,587.0599778812,0.5890785545,0.0964701890,5.5273346777,-0.0000000000,-0.0000000000,178.9349846433,0.0000000000,-0.5646442915,587.0570550172,0.0000000000,-1.8525075773,-0.0000000000,0.0996257620,0.0000000000,-0.0000000000,5.7081356961,0.0000000000,0.0000000000,-0.0007330572,0.0000000000,0.0000000000,-0.0420010865,0.0000000000
15.8600000000,9021.5679369717,29598.3209503343,996.5731734740,0.0009046046,587.0587316886,0.5890773977,0.0964701977,5.5273351746,-0.0000000000,-0.0000000000,178.9346130714,0.0000000000,-0.5620176023,587.0558359493,0.0000000000,-1.8438898304,-0.0000000000,0.0996110978,0.0000000000,-0.0000000000,5.7072954974,0.0000000000,0.0000000000,-0.0007333658,0.0000000000,0.0000000000,-0.0420187631,0.0000000000
15.8800000000,9021.5791510482,29598.3577419249,996.5730157178,0.0009046034,587.0574952213,0.5890762503,0.0964702061,5.5273356595,-0.0000000000,-0.0000000000,178.9342444286,0.0000000000,-0.5593898703,587.0546264910,0.0000000000,-1.8352686619,-0.0000000000,0.0995964274,0.0000000000,-0.0000000000,5.7064549463,0.0000000000,0.0000000000,-0.0007336723,0.0000000000,0.0000000000,-0.0420363244,0.0000000000
15.9000000000,9021.5903125596,29598.3943610581,996.5728587011,0.0009046022,587.0562684811,0.5890751121,0.0964702144,5.5273361325,-0.0000000000,-0.0000000000,178.9338787152,0.0000000000,-0.5567611023,587.0534266439,0.0000000000,-1.8266440950,-0.0000000000,0.0995817509,0.0000000000,-0.0000000000,5.7056140452,0.0000000000,0.0000000000,-0.0007339768,0.0000000000,0.0000000000,-0.0420537703,0.0000000000
15.9200000000,9021.6014214854,29598.4308076662,996.5727024241,0.0009046010,587.0550514696,0.5890739833,0.0964702224,5.5273365935,-0.0000000000,-0.0000000000,178.9335159317,0.0000000000,-0.5541313057,587.0522364093,0.0000000000,-1.8180161528,-0.0000000000,0.0995670684,0.0000000000,-0.0000000000,5.7047727963,0.0000000000,0.0000000000,-0.0007342792,0.0000000000,0.0000000000,-0.0420711007,0.0000000000
