t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,u0,u1,u2,u3,u4
4.68,176.9834728,-2.036812101e-18,17.15038348,1.600657771e-22,-0.001373949629,3.175519756e-22,0.9974276154,-4.375881969e-21,0.07168090439,6.255896571e-21,836.1766484,5.068947551e-19,-9041.024685,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.69,176.9791401,-2.036781256e-18,17.15000831,1.602012396e-22,-0.001377341275,3.177524805e-22,0.9974281084,-4.374926489e-21,0.07167404386,6.257453455e-21,837.9527985,5.0915677e-19,-9041.108005,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.7,176.9748093,-2.036750578e-18,17.14963272,1.603503446e-22,-0.001380728818,3.179469365e-22,0.9974286026,-4.373970122e-21,0.07166716641,6.259011346e-21,839.7289063,5.114240982e-19,-9041.191297,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.71,176.9704804,-2.036720054e-18,17.14925672,1.605129389e-22,-0.00138411212,3.181353046e-22,0.9974290979,-4.373012803e-21,0.07166027208,6.260570211e-21,841.5049719,5.136967417e-19,-9041.274562,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.72,176.9661534,-2.03668967e-18,17.14888033,1.606888608e-22,-0.001387491046,3.183175498e-22,0.9974295944,-4.372054468e-21,0.07165336088,6.262130012e-21,843.2809952,5.159747024e-19,-9041.3578,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.73,176.9618283,-2.036659414e-18,17.14850354,1.608779407e-22,-0.001390865466,3.184936415e-22,0.9974300921,-4.371095052e-21,0.07164643284,6.263690715e-21,845.0569764,5.182579823e-19,-9041.441011,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.74,176.9575052,-2.03662927e-18,17.14812636,1.610800014e-22,-0.001394235251,3.18663553e-22,0.9974305909,-4.370134493e-21,0.07163948798,6.265252284e-21,846.8329154,5.205465833e-19,-9041.524195,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.75,176.9531839,-2.036599227e-18,17.14774882,1.612948576e-22,-0.001397600276,3.188272618e-22,0.9974310909,-4.369172729e-21,0.07163252632,6.266814684e-21,848.6088122,5.228405074e-19,-9041.607352,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.76,176.9488645,-2.036569269e-18,17.14737091,1.615223166e-22,-0.001400960419,3.189847498e-22,0.9974315921,-4.368209699e-21,0.07162554789,6.268377879e-21,850.3846669,5.251397566e-19,-9041.690481,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.77,176.944547,-2.036539385e-18,17.14699265,1.617621783e-22,-0.001404315563,3.191360027e-22,0.9974320944,-4.367245343e-21,0.0716185527,6.269941833e-21,852.1604795,5.274443328e-19,-9041.773584,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.78,176.9402315,-2.03650956e-18,17.14661405,1.620142352e-22,-0.001407665589,3.192810106e-22,0.9974325978,-4.366279601e-21,0.0716115408,6.27150651e-21,853.9362499,5.297542381e-19,-9041.856658,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.79,176.9359179,-2.03647978e-18,17.14623511,1.622782729e-22,-0.001411010387,3.194197676e-22,0.9974331024,-4.365312417e-21,0.0716045122,6.273071875e-21,855.7119783,5.320694743e-19,-9041.939706,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.8,176.9316061,-2.036450033e-18,17.14585586,1.625540698e-22,-0.001414349847,3.19552272e-22,0.9974336082,-4.364343733e-21,0.07159746692,6.274637893e-21,857.4876647,5.343900435e-19,-9042.022726,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.81,176.9272963,-2.036420306e-18,17.14547629,1.628413979e-22,-0.001417683862,3.196785262e-22,0.9974341151,-4.363373493e-21,0.07159040501,6.276204528e-21,859.263309,5.367159477e-19,-9042.105718,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.82,176.9229885,-2.036390583e-18,17.14509643,1.631400223e-22,-0.00142101233,3.197985365e-22,0.9974346231,-4.362401643e-21,0.07158332647,6.277771744e-21,861.0389113,5.390471889e-19,-9042.188683,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.83,176.9186825,-2.036360854e-18,17.14471627,1.634497019e-22,-0.001424335151,3.199123134e-22,0.9974351323,-4.36142813e-21,0.07157623135,6.279339507e-21,862.8144716,5.413837689e-19,-9042.27162,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.84,176.9143785,-2.036331103e-18,17.14433584,1.637701892e-22,-0.001427652228,3.200198716e-22,0.9974356426,-4.360452901e-21,0.07156911966,6.28090778e-21,864.5899899,5.437256899e-19,-9042.35453,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.85,176.9100764,-2.036301318e-18,17.14395513,1.641012309e-22,-0.001430963469,3.201212296e-22,0.997436154,-4.359475906e-21,0.07156199144,6.28247653e-21,866.3654663,5.460729539e-19,-9042.437412,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.86,176.9057762,-2.036271487e-18,17.14357418,1.644425676e-22,-0.001434268782,3.202164098e-22,0.9974366666,-4.358497095e-21,0.07155484672,6.284045722e-21,868.1409007,5.484255628e-19,-9042.520266,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.87,176.9014779,-2.036241596e-18,17.14319297,1.647939344e-22,-0.001437568082,3.203054389e-22,0.9974371803,-4.357516419e-21,0.07154768553,6.285615321e-21,869.9162933,5.507835186e-19,-9042.603092,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.88,176.8971816,-2.036211632e-18,17.14281154,1.65155061e-22,-0.001440861285,3.203883473e-22,0.9974376952,-4.356533832e-21,0.0715405079,6.287185292e-21,871.691644,5.531468233e-19,-9042.68589,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.89,176.8928872,-2.036181583e-18,17.14242988,1.655256717e-22,-0.001444148312,3.204651691e-22,0.9974382111,-4.355549288e-21,0.07153331385,6.288755602e-21,873.4669527,5.555154791e-19,-9042.768661,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.9,176.8885948,-2.036151436e-18,17.14204801,1.659054857e-22,-0.001447429084,3.205359427e-22,0.9974387282,-4.354562743e-21,0.07152610342,6.290326218e-21,875.2422197,5.578894878e-19,-9042.851403,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.91,176.8843043,-2.036121178e-18,17.14166594,1.662942175e-22,-0.00145070353,3.206007099e-22,0.9974392464,-4.353574154e-21,0.07151887664,6.291897104e-21,877.0174448,5.602688514e-19,-9042.934118,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.92,176.8800157,-2.036090798e-18,17.14128368,1.666915769e-22,-0.001453971577,3.206595166e-22,0.9974397657,-4.352583479e-21,0.07151163354,6.29346823e-21,878.7926282,5.626535721e-19,-9043.016804,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.93,176.8757291,-2.036060283e-18,17.14090125,1.670972693e-22,-0.001457233161,3.20712412e-22,0.9974402862,-4.351590679e-21,0.07150437416,6.295039561e-21,880.5677697,5.650436518e-19,-9043.099462,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.94,176.8714444,-2.03602962e-18,17.14051865,1.675109957e-22,-0.001460488216,3.207594494e-22,0.9974408077,-4.350595714e-21,0.07149709852,6.296611065e-21,882.3428695,5.674390926e-19,-9043.182092,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.95,176.8671616,-2.035998799e-18,17.1401359,1.679324532e-22,-0.001463736684,3.208006856e-22,0.9974413304,-4.349598549e-21,0.07148980667,6.29818271e-21,884.1179275,5.698398964e-19,-9043.264694,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.96,176.8628808,-2.035967808e-18,17.13975301,1.68361335e-22,-0.001466978505,3.208361807e-22,0.9974418541,-4.348599146e-21,0.07148249862,6.299754465e-21,885.8929439,5.722460653e-19,-9043.347267,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.97,176.858602,-2.035936634e-18,17.13936999,1.687973309e-22,-0.001470213628,3.208659987e-22,0.997442379,-4.347597473e-21,0.07147517442,6.301326298e-21,887.6679185,5.746576014e-19,-9043.429812,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.98,176.8543251,-2.035905267e-18,17.13898685,1.692401271e-22,-0.001473442002,3.208902069e-22,0.997442905,-4.346593497e-21,0.0714678341,6.302898179e-21,889.4428514,5.770745066e-19,-9043.512329,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
4.99,176.8500501,-2.035873695e-18,17.13860361,1.696894068e-22,-0.001476663578,3.209088759e-22,0.997443432,-4.345587187e-21,0.07146047769,6.304470077e-21,891.2177428,5.79496783e-19,-9043.594817,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5,176.8457772,-2.035841907e-18,17.13822027,1.7014485e-22,-0.001479878314,3.209220799e-22,0.9974439602,-4.344578513e-21,0.07145310523,6.306041962e-21,892.9925924,5.819244326e-19,-9043.677277,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.01,176.8415061,-2.035809894e-18,17.13783685,1.706061343e-22,-0.001483086168,3.20929896e-22,0.9974444895,-4.343567448e-21,0.07144571674,6.307613806e-21,894.7674005,5.843574575e-19,-9043.759708,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.02,176.837237,-2.035777643e-18,17.13745336,1.710729347e-22,-0.001486287103,3.20932405e-22,0.9974450198,-4.342553965e-21,0.07143831228,6.309185579e-21,896.542167,5.867958597e-19,-9043.84211,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.03,176.8329699,-2.035745144e-18,17.13706981,1.715449237e-22,-0.001489481085,3.209296905e-22,0.9974455512,-4.34153804e-21,0.07143089186,6.310757252e-21,898.3168919,5.892396413e-19,-9043.924484,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.04,176.8287047,-2.035712389e-18,17.13668622,1.72021772e-22,-0.001492668082,3.209218394e-22,0.9974460838,-4.34051965e-21,0.07142345552,6.312328799e-21,900.0915752,5.916888042e-19,-9044.006829,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.05,176.8244415,-2.035679365e-18,17.13630259,1.725031483e-22,-0.001495848067,3.209089413e-22,0.9974466174,-4.339498773e-21,0.07141600331,6.313900191e-21,901.8662171,5.941433506e-19,-9044.089146,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.06,176.8201803,-2.035646065e-18,17.13591894,1.729887198e-22,-0.001499021015,3.208910891e-22,0.997447152,-4.33847539e-21,0.07140853525,6.315471403e-21,903.6408174,5.966032825e-19,-9044.171433,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.07,176.815921,-2.035612478e-18,17.13553527,1.734781522e-22,-0.001502186903,3.208683785e-22,0.9974476878,-4.337449482e-21,0.07140105138,6.317042407e-21,905.4153763,5.990686019e-19,-9044.253692,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.08,176.8116637,-2.035578595e-18,17.13515161,1.739711101e-22,-0.001505345714,3.208409078e-22,0.9974482246,-4.336421034e-21,0.07139355173,6.31861318e-21,907.1898937,6.015393108e-19,-9044.335922,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.09,176.8074084,-2.035544407e-18,17.13476795,1.744672571e-22,-0.001508497432,3.208087783e-22,0.9974487625,-4.335390029e-21,0.07138603635,6.320183695e-21,908.9643696,6.040154114e-19,-9044.418122,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.1,176.803155,-2.035509905e-18,17.13438433,1.749662561e-22,-0.001511642044,3.207720938e-22,0.9974493015,-4.334356456e-21,0.07137850526,6.321753929e-21,910.7388041,6.064969056e-19,-9044.500294,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.11,176.7989036,-2.035475081e-18,17.13400073,1.754677695e-22,-0.001514779541,3.207309607e-22,0.9974498415,-4.333320301e-21,0.0713709585,6.323323858e-21,912.5131973,6.089837956e-19,-9044.582437,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.12,176.7946542,-2.035439927e-18,17.13361718,1.759714593e-22,-0.001517909916,3.206854878e-22,0.9974503826,-4.332281557e-21,0.0713633961,6.324893459e-21,914.2875491,6.114760834e-19,-9044.66455,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.13,176.7904068,-2.035404435e-18,17.13323369,1.764769877e-22,-0.001521033166,3.206357864e-22,0.9974509247,-4.331240213e-21,0.07135581811,6.32646271e-21,916.0618595,6.139737709e-19,-9044.746635,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.14,176.7861613,-2.035368596e-18,17.13285027,1.769840168e-22,-0.001524149291,3.205819703e-22,0.9974514679,-4.330196263e-21,0.07134822455,6.32803159e-21,917.8361286,6.164768604e-19,-9044.82869,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.15,176.7819178,-2.035332404e-18,17.13246693,1.774922092e-22,-0.001527258292,3.205241552e-22,0.9974520122,-4.329149703e-21,0.07134061547,6.329600077e-21,919.6103564,6.189853538e-19,-9044.910716,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.16,176.7776763,-2.035295852e-18,17.13208368,1.780012279e-22,-0.001530360176,3.204624593e-22,0.9974525575,-4.32810053e-21,0.0713329909,6.331168151e-21,921.3845428,6.214992531e-19,-9044.992712,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.17,176.7734368,-2.035258931e-18,17.13170054,1.785107371e-22,-0.001533454949,3.203970026e-22,0.9974531038,-4.32704874e-21,0.07132535087,6.332735793e-21,923.1586881,6.240185606e-19,-9045.074679,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.18,176.7691993,-2.035221637e-18,17.13131751,1.790204016e-22,-0.001536542623,3.203279072e-22,0.9974536512,-4.325994335e-21,0.07131769542,6.334302985e-21,924.9327921,6.265432781e-19,-9045.156617,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.19,176.7649637,-2.035183962e-18,17.1309346,1.795298877e-22,-0.001539623212,3.202552972e-22,0.9974541996,-4.324937316e-21,0.07131002458,6.335869707e-21,926.7068548,6.290734077e-19,-9045.238525,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.2,176.7607302,-2.035145901e-18,17.13055183,1.800388631e-22,-0.001542696732,3.201792984e-22,0.9974547491,-4.323877685e-21,0.07130233839,6.337435944e-21,928.4808764,6.316089516e-19,-9045.320404,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.21,176.7564986,-2.035107447e-18,17.1301692,1.80546997e-22,-0.001545763201,3.201000384e-22,0.9974552996,-4.322815449e-21,0.07129463689,6.339001678e-21,930.2548568,6.341499117e-19,-9045.402253,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.22,176.752269,-2.035068596e-18,17.12978673,1.810539606e-22,-0.001548822642,3.200176463e-22,0.9974558512,-4.321750612e-21,0.07128692011,6.340566894e-21,932.028796,6.366962902e-19,-9045.484072,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.23,176.7480415,-2.035029341e-18,17.12940443,1.815594271e-22,-0.001551875079,3.19932253e-22,0.9974564037,-4.320683183e-21,0.07127918808,6.342131576e-21,933.8026941,6.39248089e-19,-9045.565862,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.24,176.7438159,-2.034989679e-18,17.12902231,1.820630722e-22,-0.001554920539,3.198439905e-22,0.9974569573,-4.319613172e-21,0.07127144084,6.343695712e-21,935.5765511,6.418053102e-19,-9045.647622,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.25,176.7395923,-2.034949605e-18,17.12864038,1.825645737e-22,-0.001557959051,3.197529925e-22,0.9974575119,-4.31854059e-21,0.07126367843,6.345259286e-21,937.350367,6.443679559e-19,-9045.729352,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.26,176.7353707,-2.034909114e-18,17.12825864,1.830636124e-22,-0.001560990648,3.196593938e-22,0.9974580676,-4.317465448e-21,0.07125590087,6.346822287e-21,939.1241419,6.469360282e-19,-9045.811052,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.27,176.7311511,-2.034868202e-18,17.12787712,1.835598718e-22,-0.001564015363,3.195633304e-22,0.9974586242,-4.316387762e-21,0.07124810821,6.348384702e-21,940.8978757,6.49509529e-19,-9045.892722,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.28,176.7269335,-2.034826866e-18,17.12749581,1.840530385e-22,-0.001567033234,3.194649394e-22,0.9974591819,-4.315307548e-21,0.07124030048,6.349946521e-21,942.6715685,6.520884605e-19,-9045.974363,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.29,176.7227179,-2.034785103e-18,17.12711473,1.845428022e-22,-0.001570044299,3.19364359e-22,0.9974597406,-4.314224821e-21,0.0712324777,6.351507733e-21,944.4452202,6.546728247e-19,-9046.055973,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.3,176.7185043,-2.034742909e-18,17.12673389,1.850288564e-22,-0.0015730486,3.19261728e-22,0.9974603003,-4.313139601e-21,0.07122463993,6.35306833e-21,946.218831,6.572626236e-19,-9046.137553,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.31,176.7142928,-2.034700281e-18,17.1263533,1.85510898e-22,-0.001576046181,3.191571864e-22,0.997460861,-4.312051909e-21,0.07121678718,6.354628301e-21,947.9924009,6.598578593e-19,-9046.219103,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.32,176.7100832,-2.034657218e-18,17.12597296,1.859886276e-22,-0.001579037088,3.190508746e-22,0.9974614227,-4.310961765e-21,0.0712089195,6.35618764e-21,949.7659298,6.624585339e-19,-9046.300623,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.33,176.7058756,-2.034613717e-18,17.12559289,1.864617499e-22,-0.001582021368,3.189429338e-22,0.9974619854,-4.309869192e-21,0.07120103691,6.35774634e-21,951.5394177,6.650646493e-19,-9046.382113,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.34,176.7016701,-2.034569776e-18,17.1252131,1.869299739e-22,-0.001584999073,3.188335055e-22,0.9974625491,-4.308774216e-21,0.07119313944,6.359304393e-21,953.3128649,6.676762077e-19,-9046.463573,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.35,176.6974666,-2.034525393e-18,17.12483359,1.873930128e-22,-0.001587970255,3.18722732e-22,0.9974631138,-4.307676862e-21,0.07118522714,6.360861796e-21,955.0862711,6.702932111e-19,-9046.545002,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.36,176.6932651,-2.034480569e-18,17.12445438,1.878505842e-22,-0.001590934968,3.186107556e-22,0.9974636795,-4.306577157e-21,0.07117730004,6.362418542e-21,956.8596365,6.729156615e-19,-9046.626401,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.37,176.6890656,-2.0344353e-18,17.12407546,1.883024105e-22,-0.001593893268,3.18497719e-22,0.9974642462,-4.30547513e-21,0.07116935816,6.363974629e-21,958.632961,6.75543561e-19,-9046.707769,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.38,176.6848681,-2.034389588e-18,17.12369686,1.887482189e-22,-0.001596845213,3.183837649e-22,0.9974648139,-4.304370811e-21,0.07116140153,6.365530053e-21,960.4062448,6.781769116e-19,-9046.789107,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.39,176.6806727,-2.034343431e-18,17.12331858,1.891877417e-22,-0.001599790865,3.182690364e-22,0.9974653825,-4.30326423e-21,0.0711534302,6.367084813e-21,962.1794878,6.808157154e-19,-9046.870414,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.4,176.6764792,-2.034296831e-18,17.12294063,1.896207162e-22,-0.001602730285,3.181536761e-22,0.9974659522,-4.30215542e-21,0.07114544418,6.368638906e-21,963.95269,6.834599744e-19,-9046.951691,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.41,176.6722878,-2.034249786e-18,17.12256301,1.900468848e-22,-0.001605663537,3.180378269e-22,0.9974665228,-4.301044415e-21,0.07113744352,6.370192333e-21,965.7258515,6.861096906e-19,-9047.032937,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.42,176.6680985,-2.034202297e-18,17.12218573,1.904659959e-22,-0.001608590686,3.179216311e-22,0.9974670944,-4.29993125e-21,0.07112942824,6.371745093e-21,967.4989723,6.887648661e-19,-9047.114153,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.43,176.6639111,-2.034154367e-18,17.12180881,1.908778028e-22,-0.001611511801,3.17805231e-22,0.997467667,-4.298815961e-21,0.07112139837,6.373297188e-21,969.2720524,6.914255029e-19,-9047.195338,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.44,176.6597258,-2.034105995e-18,17.12143224,1.91282065e-22,-0.001614426949,3.176887683e-22,0.9974682405,-4.297698584e-21,0.07111335394,6.374848619e-21,971.0450918,6.940916031e-19,-9047.276492,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.45,176.6555426,-2.034057183e-18,17.12105604,1.916785477e-22,-0.001617336201,3.175723844e-22,0.9974688151,-4.296579159e-21,0.07110529498,6.376399389e-21,972.8180906,6.967631686e-19,-9047.357615,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.46,176.6513613,-2.034007933e-18,17.12068022,1.92067022e-22,-0.001620239629,3.174562198e-22,0.9974693906,-4.295457725e-21,0.07109722152,6.377949502e-21,974.5910488,6.994402016e-19,-9047.438707,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.47,176.6471821,-2.033958248e-18,17.12030477,1.924472651e-22,-0.001623137307,3.173404146e-22,0.997469967,-4.294334323e-21,0.0710891336,6.379498962e-21,976.3639664,7.021227039e-19,-9047.519768,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.48,176.6430049,-2.033908129e-18,17.11992972,1.928190606e-22,-0.00162602931,3.17225108e-22,0.9974705444,-4.293208993e-21,0.07108103123,6.381047773e-21,978.1368433,7.048106778e-19,-9047.600799,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.49,176.6388298,-2.033857579e-18,17.11955505,1.931821982e-22,-0.001628915714,3.171104386e-22,0.9974711228,-4.292081779e-21,0.07107291444,6.382595942e-21,979.9096798,7.075041251e-19,-9047.681798,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.5,176.6346567,-2.033806601e-18,17.11918079,1.935364741e-22,-0.001631796597,3.169965437e-22,0.9974717021,-4.290952724e-21,0.07106478327,6.384143475e-21,981.6824757,7.10203048e-19,-9047.762766,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.51,176.6304857,-2.033755199e-18,17.11880693,1.938816913e-22,-0.001634672037,3.168835598e-22,0.9974722824,-4.289821873e-21,0.07105663774,6.385690379e-21,983.4552311,7.129074484e-19,-9047.843703,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.52,176.6263167,-2.033703376e-18,17.11843349,1.94217659e-22,-0.001637542115,3.167716222e-22,0.9974728637,-4.288689272e-21,0.07104847788,6.387236662e-21,985.227946,7.156173283e-19,-9047.924609,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.53,176.6221498,-2.033651135e-18,17.11806047,1.945441936e-22,-0.001640406912,3.166608652e-22,0.9974734459,-4.287554965e-21,0.07104030371,6.388782333e-21,987.0006205,7.183326898e-19,-9048.005484,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.54,176.6179849,-2.033598482e-18,17.11768787,1.94861118e-22,-0.00164326651,3.165514216e-22,0.997474029,-4.286419002e-21,0.07103211526,6.390327402e-21,988.7732545,7.210535349e-19,-9048.086327,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.55,176.6138221,-2.033545419e-18,17.1173157,1.951682622e-22,-0.001646120993,3.16443423e-22,0.9974746131,-4.285281429e-21,0.07102391256,6.391871878e-21,990.5458481,7.237798655e-19,-9048.167139,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.56,176.6096613,-2.033491952e-18,17.11694397,1.954654632e-22,-0.001648970446,3.163369995e-22,0.9974751982,-4.284142296e-21,0.07101569563,6.393415773e-21,992.3184012,7.265116838e-19,-9048.24792,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.57,176.6055026,-2.033438085e-18,17.11657268,1.95752565e-22,-0.001651814953,3.162322797e-22,0.9974757842,-4.283001652e-21,0.0710074645,6.394959098e-21,994.0909141,7.292489917e-19,-9048.328669,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.58,176.6013459,-2.033383824e-18,17.11620184,1.960294188e-22,-0.001654654601,3.161293907e-22,0.9974763711,-4.281859547e-21,0.07099921919,6.396501866e-21,995.8633865,7.319917911e-19,-9048.409386,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.59,176.5971913,-2.033329174e-18,17.11583145,1.962958831e-22,-0.001657489477,3.160284577e-22,0.997476959,-4.280716032e-21,0.07099095972,6.398044089e-21,997.6358187,7.347400842e-19,-9048.490072,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.6,176.5930388,-2.033274141e-18,17.11546151,1.965518235e-22,-0.001660319669,3.159296045e-22,0.9974775478,-4.27957116e-21,0.07098268612,6.399585782e-21,999.4082105,7.374938729e-19,-9048.570727,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
5.61,176.5888883,-2.03321873e-18,17.11509204,1.967971132e-22,-0.001663145267,3.158329529e-22,0.9974781375,-4.278424981e-21,0.07097439841,6.401126958e-21,1001.180562,7.402531593e-19,-9048.65135,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
