t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,u0,u1,u2,u3,u4
4.48,178.7087791,-2.055312417e-18,16.28770658,1.653103074e-22,-0.002895308185,3.460133849e-22,0.9980725119,-4.355479573e-21,0.0620585281,6.328511562e-21,804.0553831,5.579821218e-19,-9033.690452,6.938702838e-21,-0.03022030397,-3.00609125e-20,0.1356635478,0.1356635478
4.49,178.7083849,-2.055320415e-18,16.28870645,1.653271098e-22,-0.002893104944,3.46252234e-22,0.9980734099,-4.354455595e-21,0.06204408507,6.330250622e-21,805.8488822,5.605857053e-19,-9033.750179,6.938702838e-21,-0.03022228575,-3.00609125e-20,0.1356572442,0.1356572442
4.5,178.7079932,-2.055328627e-18,16.28970585,1.65354024e-22,-0.002890902312,3.464872337e-22,0.9980743069,-4.353431502e-21,0.06202965302,6.331990808e-21,807.6423804,5.631956065e-19,-9033.809844,6.938702838e-21,-0.03022426619,-3.00609125e-20,0.1356508824,0.1356508824
4.51,178.7076041,-2.055337044e-18,16.29070476,1.653910006e-22,-0.00288870029,3.467183305e-22,0.9980752031,-4.352407247e-21,0.06201523195,6.333732098e-21,809.4358776,5.658118272e-19,-9033.869446,6.938702838e-21,-0.03022624528,-3.00609125e-20,0.1356444624,0.1356444624
4.52,178.7072174,-2.055345657e-18,16.2917032,1.654379836e-22,-0.002886498881,3.469454733e-22,0.9980760983,-4.35138278e-21,0.06200082186,6.33547447e-21,811.229374,5.684343692e-19,-9033.928986,6.938702838e-21,-0.03022822303,-3.00609125e-20,0.1356379844,0.1356379844
4.53,178.7068333,-2.055354459e-18,16.29270116,1.654949108e-22,-0.00288429809,3.471686141e-22,0.9980769927,-4.350358053e-21,0.06198642273,6.337217899e-21,813.0228694,5.710632343e-19,-9033.988464,6.938702838e-21,-0.03023019944,-3.00609125e-20,0.1356314488,0.1356314488
4.54,178.7064517,-2.055363438e-18,16.29369863,1.655617138e-22,-0.002882097917,3.473877075e-22,0.9980778862,-4.349333018e-21,0.06197203457,6.338962364e-21,814.8163641,5.736984242e-19,-9034.04788,6.938702838e-21,-0.0302321745,-3.00609125e-20,0.1356248556,0.1356248556
4.55,178.7060726,-2.055372586e-18,16.29469563,1.656383177e-22,-0.002879898366,3.47602711e-22,0.9980787788,-4.348307626e-21,0.06195765738,6.34070784e-21,816.6098579,5.763399409e-19,-9034.107234,6.938702838e-21,-0.03023414822,-3.00609125e-20,0.135618205,0.135618205
4.56,178.705696,-2.055381895e-18,16.29569215,1.657246418e-22,-0.002877699439,3.478135849e-22,0.9980796705,-4.34728183e-21,0.06194329115,6.342454305e-21,818.4033509,5.789877861e-19,-9034.166526,6.938702838e-21,-0.03023612059,-3.00609125e-20,0.1356114973,0.1356114973
4.57,178.7053219,-2.055391354e-18,16.29668818,1.658205988e-22,-0.00287550114,3.480202924e-22,0.9980805613,-4.346255584e-21,0.06192893588,6.344201735e-21,820.1968431,5.816419616e-19,-9034.225755,6.938702838e-21,-0.03023809162,-3.00609125e-20,0.1356047327,0.1356047327
4.58,178.7049503,-2.055400954e-18,16.29768373,1.65926096e-22,-0.002873303471,3.482227996e-22,0.9980814513,-4.34522884e-21,0.06191459157,6.345950105e-21,821.9903345,5.843024692e-19,-9034.284923,6.938702838e-21,-0.0302400613,-3.00609125e-20,0.1355979113,0.1355979113
4.59,178.7045812,-2.055410686e-18,16.2986788,1.660410345e-22,-0.002871106435,3.484210753e-22,0.9980823403,-4.344201553e-21,0.06190025821,6.347699392e-21,823.7838252,5.869693108e-19,-9034.34403,6.938702838e-21,-0.03024202964,-3.00609125e-20,0.1355910334,0.1355910334
4.6,178.7042145,-2.05542054e-18,16.29967338,1.661653094e-22,-0.002868910034,3.486150914e-22,0.9980832285,-4.343173677e-21,0.06188593579,6.349449572e-21,825.5773152,5.896424882e-19,-9034.403074,6.938702838e-21,-0.03024399663,-3.00609125e-20,0.1355840991,0.1355840991
4.61,178.7038503,-2.055430508e-18,16.30066747,1.662988103e-22,-0.002866714271,3.488048225e-22,0.9980841157,-4.342145168e-21,0.06187162433,6.35120062e-21,827.3708044,5.923220032e-19,-9034.462056,6.938702838e-21,-0.03024596228,-3.00609125e-20,0.1355771086,0.1355771086
4.62,178.7034885,-2.055440579e-18,16.30166109,1.664414212e-22,-0.002864519149,3.489902463e-22,0.9980850021,-4.34111598e-21,0.06185732381,6.352952513e-21,829.164293,5.950078577e-19,-9034.520977,6.938702838e-21,-0.03024792658,-3.00609125e-20,0.1355700622,0.1355700622
4.63,178.7031292,-2.055450744e-18,16.30265421,1.665930204e-22,-0.002862324671,3.491713432e-22,0.9980858876,-4.34008607e-21,0.06184303423,6.354705226e-21,830.9577809,5.977000534e-19,-9034.579836,6.938702838e-21,-0.03024988954,-3.00609125e-20,0.13556296,0.13556296
4.64,178.7027724,-2.055460994e-18,16.30364685,1.667534807e-22,-0.002860130838,3.493480966e-22,0.9980867723,-4.339055396e-21,0.06182875558,6.356458735e-21,832.7512682,6.003985922e-19,-9034.638634,6.938702838e-21,-0.03025185115,-3.00609125e-20,0.1355558023,0.1355558023
4.65,178.7024179,-2.055471319e-18,16.304639,1.669226698e-22,-0.002857937655,3.495204929e-22,0.998087656,-4.338023913e-21,0.06181448787,6.358213015e-21,834.5447548,6.03103476e-19,-9034.697369,6.938702838e-21,-0.03025381142,-3.00609125e-20,0.1355485891,0.1355485891
4.66,178.7020659,-2.05548171e-18,16.30563067,1.6710045e-22,-0.002855745123,3.496885213e-22,0.9980885389,-4.336991581e-21,0.06180023109,6.359968043e-21,836.3382409,6.058147065e-19,-9034.756044,6.938702838e-21,-0.03025577034,-3.00609125e-20,0.1355413208,0.1355413208
4.67,178.7017163,-2.055492156e-18,16.30662184,1.672866785e-22,-0.002853553246,3.498521738e-22,0.9980894209,-4.335958357e-21,0.06178598524,6.361723792e-21,838.1317263,6.085322856e-19,-9034.814657,6.938702838e-21,-0.03025772791,-3.00609125e-20,0.1355339975,0.1355339975
4.68,178.7013692,-2.05550265e-18,16.30761252,1.674812075e-22,-0.002851362025,3.500114455e-22,0.998090302,-4.334924203e-21,0.06177175031,6.36348024e-21,839.9252112,6.112562152e-19,-9034.873208,6.938702838e-21,-0.03025968414,-3.00609125e-20,0.1355266193,0.1355266193
4.69,178.7010244,-2.055513181e-18,16.30860272,1.676838843e-22,-0.002849171464,3.501663343e-22,0.9980911822,-4.333889078e-21,0.0617575263,6.365237362e-21,841.7186956,6.139864971e-19,-9034.931698,6.938702838e-21,-0.03026163902,-3.00609125e-20,0.1355191866,0.1355191866
4.7,178.700682,-2.05552374e-18,16.30959242,1.678945513e-22,-0.002846981564,3.503168409e-22,0.9980920615,-4.332852943e-21,0.06174331321,6.366995133e-21,843.5121794,6.167231331e-19,-9034.990127,6.938702838e-21,-0.03026359255,-3.00609125e-20,0.1355116994,0.1355116994
4.71,178.7003421,-2.055534317e-18,16.31058163,1.681130466e-22,-0.00284479233,3.504629691e-22,0.99809294,-4.33181576e-21,0.06172911103,6.368753529e-21,845.3056627,6.194661251e-19,-9035.048494,6.938702838e-21,-0.03026554474,-3.00609125e-20,0.135504158,0.135504158
4.72,178.7000045,-2.055544903e-18,16.31157035,1.683392033e-22,-0.002842603763,3.506047252e-22,0.9980938176,-4.330777492e-21,0.06171491977,6.370512526e-21,847.0991456,6.222154749e-19,-9035.1068,6.938702838e-21,-0.03026749558,-3.00609125e-20,0.1354965625,0.1354965625
4.73,178.6996693,-2.05555549e-18,16.31255858,1.685728504e-22,-0.002840415865,3.507421186e-22,0.9980946943,-4.329738103e-21,0.06170073941,6.372272101e-21,848.892628,6.249711844e-19,-9035.165045,6.938702838e-21,-0.03026944508,-3.00609125e-20,0.1354889132,0.1354889132
4.74,178.6993364,-2.055566067e-18,16.31354632,1.688138125e-22,-0.00283822864,3.508751615e-22,0.9980955701,-4.328697556e-21,0.06168656996,6.374032228e-21,850.6861099,6.277332554e-19,-9035.223229,6.938702838e-21,-0.03027139322,-3.00609125e-20,0.1354812103,0.1354812103
4.75,178.699006,-2.055576625e-18,16.31453356,1.690619102e-22,-0.002836042091,3.510038687e-22,0.9980964451,-4.327655817e-21,0.06167241141,6.375792884e-21,852.4795914,6.305016899e-19,-9035.281352,6.938702838e-21,-0.03027334002,-3.00609125e-20,0.1354734538,0.1354734538
4.76,178.6986779,-2.055587156e-18,16.3155203,1.693169599e-22,-0.002833856219,3.511282582e-22,0.9980973192,-4.326612853e-21,0.06165826375,6.377554046e-21,854.2730725,6.332764896e-19,-9035.339413,6.938702838e-21,-0.03027528547,-3.00609125e-20,0.1354656441,0.1354656441
4.77,178.6983521,-2.055597651e-18,16.31650655,1.695787743e-22,-0.002831671027,3.512483503e-22,0.9980981924,-4.32556863e-21,0.06164412699,6.379315689e-21,856.0665532,6.360576564e-19,-9035.397414,6.938702838e-21,-0.03027722958,-3.00609125e-20,0.1354577812,0.1354577812
4.78,178.6980287,-2.055608099e-18,16.31749231,1.698471621e-22,-0.002829486518,3.513641682e-22,0.9980990647,-4.324523116e-21,0.06163000113,6.381077791e-21,857.8600336,6.388451921e-19,-9035.455353,6.938702838e-21,-0.03027917233,-3.00609125e-20,0.1354498655,0.1354498655
4.79,178.6977076,-2.055618494e-18,16.31847756,1.701219288e-22,-0.002827302694,3.51475738e-22,0.9980999362,-4.32347628e-21,0.06161588614,6.382840328e-21,859.6535136,6.416390987e-19,-9035.513232,6.938702838e-21,-0.03028111374,-3.00609125e-20,0.135441897,0.135441897
4.8,178.6973889,-2.055628825e-18,16.31946233,1.704028759e-22,-0.002825119558,3.515830883e-22,0.9981008068,-4.322428094e-21,0.06160178205,6.384603277e-21,861.4469932,6.44439378e-19,-9035.57105,6.938702838e-21,-0.03028305381,-3.00609125e-20,0.135433876,0.135433876
4.81,178.6970725,-2.055639084e-18,16.32044659,1.706898022e-22,-0.002822937113,3.516862502e-22,0.9981016765,-4.321378526e-21,0.06158768883,6.386366615e-21,863.2404726,6.472460318e-19,-9035.628807,6.938702838e-21,-0.03028499252,-3.00609125e-20,0.1354258026,0.1354258026
4.82,178.6967583,-2.055649262e-18,16.32143035,1.709825028e-22,-0.00282075536,3.517852579e-22,0.9981025453,-4.320327549e-21,0.06157360649,6.388130321e-21,865.0339517,6.500590621e-19,-9035.686503,6.938702838e-21,-0.03028692989,-3.00609125e-20,0.1354176771,0.1354176771
4.83,178.6964466,-2.055659352e-18,16.32241362,1.7128077e-22,-0.002818574303,3.518801476e-22,0.9981034133,-4.319275137e-21,0.06155953503,6.38989437e-21,866.8274305,6.528784706e-19,-9035.744138,6.938702838e-21,-0.0302888659,-3.00609125e-20,0.1354094996,0.1354094996
4.84,178.6961371,-2.055669343e-18,16.32339639,1.715843934e-22,-0.002816393944,3.519709586e-22,0.9981042804,-4.318221264e-21,0.06154547444,6.391658742e-21,868.6209091,6.557042593e-19,-9035.801713,6.938702838e-21,-0.03029080057,-3.00609125e-20,0.1354012702,0.1354012702
4.85,178.6958299,-2.05567923e-18,16.32437865,1.718931594e-22,-0.002814214286,3.520577324e-22,0.9981051467,-4.317165903e-21,0.06153142471,6.393423415e-21,870.4143874,6.5853643e-19,-9035.859227,6.938702838e-21,-0.0302927339,-3.00609125e-20,0.1353929893,0.1353929893
4.86,178.695525,-2.055689002e-18,16.32536042,1.722068524e-22,-0.00281203533,3.521405131e-22,0.998106012,-4.316109032e-21,0.06151738585,6.395188367e-21,872.2078655,6.613749847e-19,-9035.916681,6.938702838e-21,-0.03029466587,-3.00609125e-20,0.1353846569,0.1353846569
4.87,178.6952224,-2.055698652e-18,16.32634168,1.725252538e-22,-0.00280985708,3.522193471e-22,0.9981068765,-4.315050628e-21,0.06150335784,6.396953576e-21,874.0013434,6.642199251e-19,-9035.974074,6.938702838e-21,-0.0302965965,-3.00609125e-20,0.1353762733,0.1353762733
4.88,178.694922,-2.055708172e-18,16.32732245,1.728481432e-22,-0.002807679537,3.522942834e-22,0.9981077402,-4.313990668e-21,0.0614893407,6.398719022e-21,875.7948211,6.670712531e-19,-9036.031406,6.938702838e-21,-0.03029852577,-3.00609125e-20,0.1353678386,0.1353678386
4.89,178.694624,-2.055717555e-18,16.32830271,1.731752978e-22,-0.002805502706,3.523653734e-22,0.9981086029,-4.312929133e-21,0.06147533441,6.400484685e-21,877.5882987,6.699289707e-19,-9036.088678,6.938702838e-21,-0.0303004537,-3.00609125e-20,0.135359353,0.135359353
4.9,178.6943282,-2.055726792e-18,16.32928247,1.735064929e-22,-0.002803326586,3.524326706e-22,0.9981094648,-4.311866002e-21,0.06146133896,6.402250543e-21,879.3817762,6.727930796e-19,-9036.14589,6.938702838e-21,-0.03030238028,-3.00609125e-20,0.1353508167,0.1353508167
4.91,178.6940346,-2.055735876e-18,16.33026172,1.738415021e-22,-0.002801151183,3.524962309e-22,0.9981103259,-4.310801258e-21,0.06144735437,6.404016577e-21,881.1752535,6.756635818e-19,-9036.203041,6.938702838e-21,-0.03030430552,-3.00609125e-20,0.1353422299,0.1353422299
4.92,178.6937433,-2.0557448e-18,16.33124047,1.741800971e-22,-0.002798976496,3.525561125e-22,0.9981111861,-4.309734882e-21,0.06143338061,6.405782768e-21,882.9687307,6.785404792e-19,-9036.260132,6.938702838e-21,-0.0303062294,-3.00609125e-20,0.1353335928,0.1353335928
4.93,178.6934543,-2.055753557e-18,16.33221871,1.745220483e-22,-0.00279680253,3.526123758e-22,0.9981120454,-4.308666859e-21,0.06141941769,6.407549096e-21,884.7622079,6.814237736e-19,-9036.317163,6.938702838e-21,-0.03030815194,-3.00609125e-20,0.1353249054,0.1353249054
4.94,178.6931675,-2.055762139e-18,16.33319645,1.748671247e-22,-0.002794629287,3.526650831e-22,0.9981129038,-4.307597174e-21,0.06140546561,6.409315542e-21,886.5556849,6.843134669e-19,-9036.374133,6.938702838e-21,-0.03031007312,-3.00609125e-20,0.1353161681,0.1353161681
4.95,178.6928829,-2.05577054e-18,16.33417369,1.752150941e-22,-0.002792456768,3.52714299e-22,0.9981137614,-4.306525813e-21,0.06139152437,6.411082088e-21,888.349162,6.87209561e-19,-9036.431044,6.938702838e-21,-0.03031199296,-3.00609125e-20,0.135307381,0.135307381
4.96,178.6926005,-2.055778752e-18,16.33515042,1.755657233e-22,-0.002790284977,3.527600903e-22,0.9981146181,-4.305452762e-21,0.06137759395,6.412848715e-21,890.142639,6.901120578e-19,-9036.487894,6.938702838e-21,-0.03031391145,-3.00609125e-20,0.1352985443,0.1352985443
4.97,178.6923204,-2.05578677e-18,16.33612664,1.759187781e-22,-0.002788113916,3.528025254e-22,0.998115474,-4.304378011e-21,0.06136367435,6.414615407e-21,891.936116,6.930209591e-19,-9036.544684,6.938702838e-21,-0.03031582859,-3.00609125e-20,0.1352896581,0.1352896581
4.98,178.6920425,-2.055794586e-18,16.33710235,1.762740238e-22,-0.002785943587,3.528416748e-22,0.998116329,-4.303301548e-21,0.06134976558,6.416382146e-21,893.729593,6.959362668e-19,-9036.601414,6.938702838e-21,-0.03031774438,-3.00609125e-20,0.1352807227,0.1352807227
4.99,178.6917668,-2.055802195e-18,16.33807755,1.766312251e-22,-0.002783773992,3.528776111e-22,0.9981171832,-4.302223365e-21,0.06133586762,6.418148915e-21,895.52307,6.988579828e-19,-9036.658084,6.938702838e-21,-0.03031965883,-3.00609125e-20,0.1352717381,0.1352717381
5,178.6914933,-2.055809591e-18,16.33905225,1.76990146e-22,-0.002781605134,3.529104085e-22,0.9981180365,-4.301143453e-21,0.06132198048,6.419915698e-21,897.3165471,7.017861091e-19,-9036.714694,6.938702838e-21,-0.03032157192,-3.00609125e-20,0.1352627046,0.1352627046
5.01,178.691222,-2.055816767e-18,16.34002644,1.773505506e-22,-0.002779437016,3.52940143e-22,0.9981188889,-4.300061806e-21,0.06130810414,6.421682478e-21,899.1100242,7.047206474e-19,-9036.771244,6.938702838e-21,-0.03032348367,-3.00609125e-20,0.1352536224,0.1352536224
5.02,178.6909528,-2.055823719e-18,16.34100011,1.777122028e-22,-0.002777269639,3.529668923e-22,0.9981197405,-4.298978416e-21,0.06129423862,6.423449241e-21,900.9035014,7.076615996e-19,-9036.827735,6.938702838e-21,-0.03032539406,-3.00609125e-20,0.1352444917,0.1352444917
5.03,178.6906859,-2.055830439e-18,16.34197328,1.780748664e-22,-0.002775103006,3.529907359e-22,0.9981205912,-4.29789328e-21,0.06128038389,6.425215971e-21,902.6969788,7.106089677e-19,-9036.884165,6.938702838e-21,-0.03032730311,-3.00609125e-20,0.1352353125,0.1352353125
5.04,178.6904211,-2.055836924e-18,16.34294594,1.784383058e-22,-0.002772937119,3.530117548e-22,0.998121441,-4.296806394e-21,0.06126653997,6.426982654e-21,904.4904562,7.135627536e-19,-9036.940536,6.938702838e-21,-0.03032921081,-3.00609125e-20,0.1352260851,0.1352260851
5.05,178.6901585,-2.055843168e-18,16.34391808,1.788022853e-22,-0.002770771981,3.530300314e-22,0.9981222901,-4.295717756e-21,0.06125270684,6.428749277e-21,906.2839338,7.16522959e-19,-9036.996847,6.938702838e-21,-0.03033111716,-3.00609125e-20,0.1352168097,0.1352168097
5.06,178.689898,-2.055849165e-18,16.34488971,1.791665701e-22,-0.002768607594,3.5304565e-22,0.9981231382,-4.294627364e-21,0.0612388845,6.430515824e-21,908.0774115,7.194895859e-19,-9037.053099,6.938702838e-21,-0.03033302216,-3.00609125e-20,0.1352074865,0.1352074865
5.07,178.6896397,-2.055854912e-18,16.34586083,1.795309259e-22,-0.00276644396,3.530586958e-22,0.9981239855,-4.293535218e-21,0.06122507295,6.432282283e-21,909.8708894,7.224626362e-19,-9037.109291,6.938702838e-21,-0.03033492582,-3.00609125e-20,0.1351981155,0.1351981155
5.08,178.6893836,-2.055860404e-18,16.34683144,1.798951193e-22,-0.002764281082,3.530692559e-22,0.998124832,-4.292441319e-21,0.06121127218,6.434048643e-21,911.6643674,7.254421117e-19,-9037.165423,6.938702838e-21,-0.03033682812,-3.00609125e-20,0.135188697,0.135188697
5.09,178.6891296,-2.055865636e-18,16.34780154,1.802589178e-22,-0.002762118962,3.530774181e-22,0.9981256775,-4.291345669e-21,0.0611974822,6.435814889e-21,913.4578457,7.284280144e-19,-9037.221496,6.938702838e-21,-0.03033872907,-3.00609125e-20,0.1351792312,0.1351792312
5.1,178.6888777,-2.055870604e-18,16.34877112,1.8062209e-22,-0.002759957601,3.53083272e-22,0.9981265223,-4.290248271e-21,0.06118370299,6.437581012e-21,915.2513242,7.314203461e-19,-9037.277509,6.938702838e-21,-0.03034062868,-3.00609125e-20,0.1351697182,0.1351697182
5.11,178.688628,-2.055875305e-18,16.34974018,1.809844061e-22,-0.002757797003,3.530869081e-22,0.9981273662,-4.289149131e-21,0.06116993455,6.439347e-21,917.044803,7.344191087e-19,-9037.333463,6.938702838e-21,-0.03034252694,-3.00609125e-20,0.1351601582,0.1351601582
5.12,178.6883804,-2.055879734e-18,16.35070873,1.813456372e-22,-0.00275563717,3.530884179e-22,0.9981282092,-4.288048253e-21,0.06115617689,6.441112843e-21,918.838282,7.374243041e-19,-9037.389358,6.938702838e-21,-0.03034442385,-3.00609125e-20,0.1351505514,0.1351505514
5.13,178.6881349,-2.055883888e-18,16.35167677,1.817055564e-22,-0.002753478104,3.530878943e-22,0.9981290514,-4.286945644e-21,0.06114242998,6.44287853e-21,920.6317613,7.404359342e-19,-9037.445193,6.938702838e-21,-0.03034631941,-3.00609125e-20,0.1351408979,0.1351408979
5.14,178.6878915,-2.055887763e-18,16.35264428,1.820639383e-22,-0.002751319806,3.530854307e-22,0.9981298927,-4.285841311e-21,0.06112869384,6.444644053e-21,922.4252408,7.434540008e-19,-9037.500969,6.938702838e-21,-0.03034821362,-3.00609125e-20,0.1351311979,0.1351311979
5.15,178.6876502,-2.055891357e-18,16.35361129,1.824205594e-22,-0.002749162281,3.530811219e-22,0.9981307332,-4.284735264e-21,0.06111496846,6.446409402e-21,924.2187207,7.464785058e-19,-9037.556685,6.938702838e-21,-0.03035010648,-3.00609125e-20,0.1351214516,0.1351214516
5.16,178.687411,-2.055894667e-18,16.35457777,1.827751982e-22,-0.002747005528,3.530750633e-22,0.9981315729,-4.283627513e-21,0.06110125383,6.448174568e-21,926.0122009,7.495094512e-19,-9037.612343,6.938702838e-21,-0.030351998,-3.00609125e-20,0.1351116592,0.1351116592
5.17,178.6871739,-2.05589769e-18,16.35554374,1.831276354e-22,-0.002744849552,3.53067351e-22,0.9981324117,-4.282518068e-21,0.06108754996,6.449939545e-21,927.8056814,7.525468387e-19,-9037.667941,6.938702838e-21,-0.03035388816,-3.00609125e-20,0.1351018207,0.1351018207
5.18,178.6869389,-2.055900423e-18,16.35650919,1.834776537e-22,-0.002742694354,3.53058082e-22,0.9981332496,-4.281406941e-21,0.06107385682,6.451704325e-21,929.5991624,7.555906703e-19,-9037.72348,6.938702838e-21,-0.03035577698,-3.00609125e-20,0.1350919365,0.1350919365
5.19,178.686706,-2.055902865e-18,16.35747412,1.838250386e-22,-0.002740539936,3.530473539e-22,0.9981340867,-4.280294145e-21,0.06106017443,6.453468901e-21,931.3926436,7.586409479e-19,-9037.77896,6.938702838e-21,-0.03035766444,-3.00609125e-20,0.1350820066,0.1350820066
5.2,178.6864751,-2.055905013e-18,16.35843853,1.841695778e-22,-0.0027383863,3.530352648e-22,0.998134923,-4.279179696e-21,0.06104650278,6.455233268e-21,933.1861253,7.616976732e-19,-9037.834382,6.938702838e-21,-0.03035955056,-3.00609125e-20,0.1350720313,0.1350720313
5.21,178.6862464,-2.055906865e-18,16.35940242,1.845110618e-22,-0.00273623345,3.530219135e-22,0.9981357584,-4.278063606e-21,0.06103284187,6.456997418e-21,934.9796074,7.647608483e-19,-9037.889744,6.938702838e-21,-0.03036143534,-3.00609125e-20,0.1350620106,0.1350620106
5.22,178.6860196,-2.05590842e-18,16.36036579,1.848492839e-22,-0.002734081386,3.53007399e-22,0.998136593,-4.276945894e-21,0.06101919168,6.458761348e-21,936.7730899,7.67830475e-19,-9037.945047,6.938702838e-21,-0.03036331876,-3.00609125e-20,0.1350519448,0.1350519448
5.23,178.685795,-2.055909676e-18,16.36132865,1.851840403e-22,-0.002731930111,3.529918209e-22,0.9981374267,-4.275826575e-21,0.06100555222,6.460525054e-21,938.5665729,7.709065551e-19,-9038.000291,6.938702838e-21,-0.03036520083,-3.00609125e-20,0.1350418341,0.1350418341
5.24,178.6855724,-2.055910632e-18,16.36229098,1.855151302e-22,-0.002729779627,3.529752791e-22,0.9981382596,-4.274705669e-21,0.06099192349,6.46228853e-21,940.3600563,7.739890905e-19,-9038.055477,6.938702838e-21,-0.03036708156,-3.00609125e-20,0.1350316785,0.1350316785
5.25,178.6853518,-2.055911288e-18,16.36325278,1.858423559e-22,-0.002727629936,3.529578735e-22,0.9981390916,-4.273583193e-21,0.06097830547,6.464051774e-21,942.1535402,7.770780831e-19,-9038.110604,6.938702838e-21,-0.03036896093,-3.00609125e-20,0.1350214783,0.1350214783
5.26,178.6851333,-2.055911642e-18,16.36421407,1.861655232e-22,-0.002725481042,3.529397045e-22,0.9981399228,-4.272459169e-21,0.06096469817,6.465814783e-21,943.9470246,7.801735348e-19,-9038.165672,6.938702838e-21,-0.03037083896,-3.00609125e-20,0.1350112336,0.1350112336
5.27,178.6849168,-2.055911694e-18,16.36517483,1.864844411e-22,-0.002723332944,3.529208726e-22,0.9981407532,-4.271333616e-21,0.06095110158,6.467577554e-21,945.7405095,7.832754475e-19,-9038.220681,6.938702838e-21,-0.03037271565,-3.00609125e-20,0.1350009446,0.1350009446
5.28,178.6847023,-2.055911444e-18,16.36613508,1.867989221e-22,-0.002721185647,3.52901478e-22,0.9981415827,-4.270206557e-21,0.06093751569,6.469340087e-21,947.5339949,7.863838229e-19,-9038.275632,6.938702838e-21,-0.03037459098,-3.00609125e-20,0.1349906115,0.1349906115
5.29,178.6844898,-2.055910891e-18,16.36709479,1.871087824e-22,-0.002719039151,3.528816212e-22,0.9981424114,-4.269078015e-21,0.06092394051,6.471102379e-21,949.3274809,7.89498663e-19,-9038.330524,6.938702838e-21,-0.03037646496,-3.00609125e-20,0.1349802343,0.1349802343
5.3,178.6842794,-2.055910036e-18,16.36805399,1.874138419e-22,-0.00271689346,3.528614027e-22,0.9981432393,-4.267948014e-21,0.06091037603,6.47286443e-21,951.1209674,7.926199697e-19,-9038.385358,6.938702838e-21,-0.0303783376,-3.00609125e-20,0.1349698134,0.1349698134
5.31,178.684071,-2.055908879e-18,16.36901266,1.877139244e-22,-0.002714748574,3.528409226e-22,0.9981440663,-4.266816577e-21,0.06089682224,6.474626241e-21,952.9144545,7.957477448e-19,-9038.440133,6.938702838e-21,-0.03038020889,-3.00609125e-20,0.1349593488,0.1349593488
5.32,178.6838645,-2.055907421e-18,16.3699708,1.880088573e-22,-0.002712604497,3.528202808e-22,0.9981448924,-4.265683729e-21,0.06088327915,6.476387812e-21,954.7079422,7.988819902e-19,-9038.49485,6.938702838e-21,-0.03038207883,-3.00609125e-20,0.1349488407,0.1349488407
5.33,178.6836601,-2.055905661e-18,16.37092842,1.882984725e-22,-0.00271046123,3.527995771e-22,0.9981457178,-4.264549499e-21,0.06086974674,6.478149144e-21,956.5014306,8.020227077e-19,-9038.549508,6.938702838e-21,-0.03038394742,-3.00609125e-20,0.1349382893,0.1349382893
5.34,178.6834577,-2.055903602e-18,16.37188551,1.885826057e-22,-0.002708318775,3.527789109e-22,0.9981465423,-4.263413911e-21,0.06085622502,6.479910238e-21,958.2949195,8.051698992e-19,-9038.604108,6.938702838e-21,-0.03038581467,-3.00609125e-20,0.1349276947,0.1349276947
5.35,178.6832572,-2.055901245e-18,16.37284208,1.888610969e-22,-0.002706177135,3.527583812e-22,0.998147366,-4.262276994e-21,0.06084271397,6.481671097e-21,960.0884091,8.083235666e-19,-9038.658649,6.938702838e-21,-0.03038768057,-3.00609125e-20,0.1349170571,0.1349170571
5.36,178.6830587,-2.05589859e-18,16.37379812,1.891337905e-22,-0.002704036311,3.527380863e-22,0.9981481888,-4.261138777e-21,0.0608292136,6.483431723e-21,961.8818993,8.114837117e-19,-9038.713133,6.938702838e-21,-0.03038954512,-3.00609125e-20,0.1349063767,0.1349063767
5.37,178.6828622,-2.055895639e-18,16.37475363,1.89400535e-22,-0.002701896306,3.527181244e-22,0.9981490108,-4.259999288e-21,0.0608157239,6.48519212e-21,963.6753902,8.146503364e-19,-9038.767558,6.938702838e-21,-0.03039140832,-3.00609125e-20,0.1348956535,0.1348956535
5.38,178.6826676,-2.055892395e-18,16.37570862,1.896611836e-22,-0.002699757122,3.526985927e-22,0.9981498319,-4.258858557e-21,0.06080224487,6.486952291e-21,965.4688818,8.178234426e-19,-9038.821925,6.938702838e-21,-0.03039327018,-3.00609125e-20,0.1348848879,0.1348848879
5.39,178.6824751,-2.055888859e-18,16.37666308,1.899155942e-22,-0.00269761876,3.526795881e-22,0.9981506523,-4.257716616e-21,0.0607887765,6.488712241e-21,967.2623741,8.21003032e-19,-9038.876233,6.938702838e-21,-0.03039513069,-3.00609125e-20,0.1348740799,0.1348740799
5.4,178.6822844,-2.055885033e-18,16.37761701,1.90163629e-22,-0.002695481223,3.526612064e-22,0.9981514718,-4.256573495e-21,0.06077531879,6.490471975e-21,969.0558671,8.241891066e-19,-9038.930484,6.938702838e-21,-0.03039698985,-3.00609125e-20,0.1348632297,0.1348632297
5.41,178.6820958,-2.05588092e-18,16.37857041,1.90405155e-22,-0.002693344512,3.526435429e-22,0.9981522905,-4.255429227e-21,0.06076187173,6.492231498e-21,970.8493609,8.273816682e-19,-9038.984677,6.938702838e-21,-0.03039884766,-3.00609125e-20,0.1348523374,0.1348523374
