time_s,p_rads,q_rads,r_rads,H_inertial_mag,H_drift_rel,T_rot_J,T_drift_rel
18.3800000000,0.0743794207,0.4034895923,0.4953418796,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.3850000000,0.0738602464,0.4036462477,0.4952521485,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.3900000000,0.0733409650,0.4038017776,0.4951630116,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.3950000000,0.0728215775,0.4039561823,0.4950744697,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4000000000,0.0723020848,0.4041094623,0.4949865236,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4050000000,0.0717824877,0.4042616178,0.4948991742,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4100000000,0.0712627872,0.4044126492,0.4948124224,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4150000000,0.0707429841,0.4045625569,0.4947262689,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4200000000,0.0702230793,0.4047113413,0.4946407146,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4250000000,0.0697030737,0.4048590026,0.4945557603,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4300000000,0.0691829681,0.4050055411,0.4944714069,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4350000000,0.0686627635,0.4051509574,0.4943876552,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4400000000,0.0681424607,0.4052952516,0.4943045059,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4450000000,0.0676220606,0.4054384242,0.4942219599,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4500000000,0.0671015640,0.4055804754,0.4941400179,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4550000000,0.0665809718,0.4057214056,0.4940586808,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4600000000,0.0660602849,0.4058612152,0.4939779493,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4650000000,0.0655395041,0.4059999044,0.4938978242,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4700000000,0.0650186303,0.4061374736,0.4938183063,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4750000000,0.0644976644,0.4062739232,0.4937393963,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4800000000,0.0639766071,0.4064092533,0.4936610950,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4850000000,0.0634554593,0.4065434645,0.4935834031,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4900000000,0.0629342219,0.4066765570,0.4935063214,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.4950000000,0.0624128957,0.4068085310,0.4934298506,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5000000000,0.0618914816,0.4069393870,0.4933539914,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5050000000,0.0613699803,0.4070691253,0.4932787447,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5100000000,0.0608483928,0.4071977461,0.4932041110,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5150000000,0.0603267199,0.4073252498,0.4931300911,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5200000000,0.0598049623,0.4074516366,0.4930566857,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5250000000,0.0592831210,0.4075769070,0.4929838955,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5300000000,0.0587611967,0.4077010611,0.4929117213,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5350000000,0.0582391902,0.4078240993,0.4928401636,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5400000000,0.0577171025,0.4079460220,0.4927692232,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5450000000,0.0571949342,0.4080668293,0.4926989007,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5500000000,0.0566726863,0.4081865216,0.4926291968,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5550000000,0.0561503595,0.4083050992,0.4925601122,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5600000000,0.0556279547,0.4084225624,0.4924916476,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5650000000,0.0551054726,0.4085389115,0.4924238035,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5700000000,0.0545829141,0.4086541467,0.4923565806,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5750000000,0.0540602799,0.4087682684,0.4922899796,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5800000000,0.0535375710,0.4088812768,0.4922240011,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5850000000,0.0530147880,0.4089931722,0.4921586458,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5900000000,0.0524919317,0.4091039548,0.4920939141,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.5950000000,0.0519690030,0.4092136251,0.4920298068,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6000000000,0.0514460027,0.4093221831,0.4919663245,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6050000000,0.0509229316,0.4094296293,0.4919034677,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6100000000,0.0503997904,0.4095359639,0.4918412371,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6150000000,0.0498765799,0.4096411871,0.4917796332,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6200000000,0.0493533009,0.4097452992,0.4917186567,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6250000000,0.0488299542,0.4098483005,0.4916583080,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6300000000,0.0483065406,0.4099501912,0.4915985878,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6350000000,0.0477830609,0.4100509716,0.4915394967,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6400000000,0.0472595158,0.4101506420,0.4914810351,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6450000000,0.0467359062,0.4102492025,0.4914232037,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6500000000,0.0462122327,0.4103466535,0.4913660029,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6550000000,0.0456884962,0.4104429952,0.4913094334,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6600000000,0.0451646974,0.4105382278,0.4912534957,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6650000000,0.0446408372,0.4106323516,0.4911981902,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6700000000,0.0441169162,0.4107253669,0.4911435175,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6750000000,0.0435929352,0.4108172737,0.4910894782,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6800000000,0.0430688951,0.4109080725,0.4910360727,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6850000000,0.0425447965,0.4109977634,0.4909833015,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6900000000,0.0420206402,0.4110863467,0.4909311651,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.6950000000,0.0414964270,0.4111738226,0.4908796640,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7000000000,0.0409721577,0.4112601913,0.4908287988,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7050000000,0.0404478329,0.4113454530,0.4907785698,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7100000000,0.0399234535,0.4114296079,0.4907289776,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7150000000,0.0393990202,0.4115126564,0.4906800225,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7200000000,0.0388745337,0.4115945985,0.4906317052,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7250000000,0.0383499948,0.4116754345,0.4905840260,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7300000000,0.0378254043,0.4117551647,0.4905369853,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7350000000,0.0373007628,0.4118337891,0.4904905837,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7400000000,0.0367760712,0.4119113081,0.4904448215,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7450000000,0.0362513302,0.4119877218,0.4903996991,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7500000000,0.0357265405,0.4120630304,0.4903552171,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7550000000,0.0352017028,0.4121372341,0.4903113758,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7600000000,0.0346768179,0.4122103332,0.4902681756,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7650000000,0.0341518865,0.4122823277,0.4902256169,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7700000000,0.0336269095,0.4123532180,0.4901837002,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7750000000,0.0331018874,0.4124230041,0.4901424258,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7800000000,0.0325768210,0.4124916863,0.4901017940,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7850000000,0.0320517111,0.4125592647,0.4900618054,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7900000000,0.0315265584,0.4126257395,0.4900224602,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.7950000000,0.0310013636,0.4126911110,0.4899837588,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8000000000,0.0304761274,0.4127553792,0.4899457016,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8050000000,0.0299508506,0.4128185443,0.4899082890,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8100000000,0.0294255340,0.4128806065,0.4898715212,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8150000000,0.0289001781,0.4129415660,0.4898353987,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8200000000,0.0283747838,0.4130014230,0.4897999217,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8250000000,0.0278493517,0.4130601775,0.4897650907,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8300000000,0.0273238826,0.4131178297,0.4897309058,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8350000000,0.0267983772,0.4131743799,0.4896973675,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8400000000,0.0262728363,0.4132298281,0.4896644760,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8450000000,0.0257472604,0.4132841745,0.4896322317,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8500000000,0.0252216505,0.4133374192,0.4896006349,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8550000000,0.0246960071,0.4133895624,0.4895696858,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8600000000,0.0241703309,0.4134406042,0.4895393847,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8650000000,0.0236446228,0.4134905447,0.4895097320,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8700000000,0.0231188833,0.4135393842,0.4894807279,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8750000000,0.0225931133,0.4135871226,0.4894523726,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8800000000,0.0220673134,0.4136337602,0.4894246665,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8850000000,0.0215414843,0.4136792971,0.4893976097,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8900000000,0.0210156268,0.4137237334,0.4893712026,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.8950000000,0.0204897415,0.4137670691,0.4893454454,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9000000000,0.0199638292,0.4138093045,0.4893203383,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9050000000,0.0194378905,0.4138504396,0.4892958815,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9100000000,0.0189119262,0.4138904746,0.4892720754,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9150000000,0.0183859369,0.4139294095,0.4892489200,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9200000000,0.0178599234,0.4139672445,0.4892264157,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9250000000,0.0173338864,0.4140039796,0.4892045626,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9300000000,0.0168078266,0.4140396150,0.4891833609,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9350000000,0.0162817446,0.4140741508,0.4891628109,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9400000000,0.0157556412,0.4141075870,0.4891429126,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9450000000,0.0152295170,0.4141399237,0.4891236664,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9500000000,0.0147033729,0.4141711610,0.4891050724,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9550000000,0.0141772094,0.4142012991,0.4890871307,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9600000000,0.0136510272,0.4142303380,0.4890698415,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9650000000,0.0131248272,0.4142582777,0.4890532050,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9700000000,0.0125986098,0.4142851183,0.4890372214,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9750000000,0.0120723760,0.4143108600,0.4890218907,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9800000000,0.0115461262,0.4143355028,0.4890072132,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9850000000,0.0110198614,0.4143590467,0.4889931889,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9900000000,0.0104935820,0.4143814918,0.4889798180,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
18.9950000000,0.0099672889,0.4144028382,0.4889671007,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0000000000,0.0094409827,0.4144230859,0.4889550369,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0050000000,0.0089146642,0.4144422350,0.4889436269,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0100000000,0.0083883339,0.4144602856,0.4889328708,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0150000000,0.0078619926,0.4144772376,0.4889227686,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0200000000,0.0073356411,0.4144930912,0.4889133205,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0250000000,0.0068092799,0.4145078464,0.4889045265,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0300000000,0.0062829098,0.4145215031,0.4888963866,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0350000000,0.0057565315,0.4145340616,0.4888889011,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0400000000,0.0052301456,0.4145455217,0.4888820700,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0450000000,0.0047037528,0.4145558835,0.4888758932,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0500000000,0.0041773540,0.4145651471,0.4888703710,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0550000000,0.0036509496,0.4145733124,0.4888655033,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0600000000,0.0031245404,0.4145803795,0.4888612901,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0650000000,0.0025981272,0.4145863485,0.4888577316,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0700000000,0.0020717106,0.4145912193,0.4888548277,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0750000000,0.0015452912,0.4145949919,0.4888525784,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0800000000,0.0010188698,0.4145976663,0.4888509839,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0850000000,0.0004924471,0.4145992427,0.4888500441,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0900000000,-0.0000339762,0.4145997209,0.4888497590,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.0950000000,-0.0005603995,0.4145991009,0.4888501286,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1000000000,-0.0010868221,0.4145973828,0.4888511529,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1050000000,-0.0016132433,0.4145945666,0.4888528320,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1100000000,-0.0021396623,0.4145906523,0.4888551657,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1150000000,-0.0026660785,0.4145856397,0.4888581541,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1200000000,-0.0031924913,0.4145795290,0.4888617972,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1250000000,-0.0037188999,0.4145723201,0.4888660948,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1300000000,-0.0042453036,0.4145640130,0.4888710470,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1350000000,-0.0047717017,0.4145546077,0.4888766538,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1400000000,-0.0052980936,0.4145441041,0.4888829150,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1450000000,-0.0058244785,0.4145325022,0.4888898306,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1500000000,-0.0063508558,0.4145198020,0.4888974006,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1550000000,-0.0068772248,0.4145060035,0.4889056248,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1600000000,-0.0074035848,0.4144911065,0.4889145033,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1650000000,-0.0079299351,0.4144751112,0.4889240359,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1700000000,-0.0084562750,0.4144580173,0.4889342225,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1750000000,-0.0089826038,0.4144398250,0.4889450630,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1800000000,-0.0095089208,0.4144205340,0.4889565574,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1850000000,-0.0100352253,0.4144001445,0.4889687055,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1900000000,-0.0105615167,0.4143786563,0.4889815073,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.1950000000,-0.0110877942,0.4143560693,0.4889949625,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2000000000,-0.0116140571,0.4143323836,0.4890090711,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2050000000,-0.0121403049,0.4143075990,0.4890238330,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2100000000,-0.0126665366,0.4142817154,0.4890392479,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2150000000,-0.0131927518,0.4142547329,0.4890553158,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2200000000,-0.0137189496,0.4142266513,0.4890720366,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2250000000,-0.0142451293,0.4141974706,0.4890894100,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2300000000,-0.0147712904,0.4141671906,0.4891074359,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2350000000,-0.0152974320,0.4141358114,0.4891261141,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2400000000,-0.0158235535,0.4141033327,0.4891454445,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2450000000,-0.0163496542,0.4140697546,0.4891654269,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2500000000,-0.0168757333,0.4140350769,0.4891860611,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2550000000,-0.0174017903,0.4139992996,0.4892073468,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2600000000,-0.0179278243,0.4139624224,0.4892292840,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2650000000,-0.0184538347,0.4139244455,0.4892518724,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2700000000,-0.0189798208,0.4138853686,0.4892751118,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2750000000,-0.0195057818,0.4138451916,0.4892990019,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2800000000,-0.0200317172,0.4138039145,0.4893235426,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2850000000,-0.0205576260,0.4137615371,0.4893487337,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2900000000,-0.0210835078,0.4137180592,0.4893745748,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.2950000000,-0.0216093617,0.4136734809,0.4894010658,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3000000000,-0.0221351870,0.4136278020,0.4894282064,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3050000000,-0.0226609831,0.4135810223,0.4894559963,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3100000000,-0.0231867492,0.4135331417,0.4894844353,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3150000000,-0.0237124847,0.4134841601,0.4895135232,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3200000000,-0.0242381887,0.4134340774,0.4895432597,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3250000000,-0.0247638607,0.4133828935,0.4895736444,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3300000000,-0.0252894998,0.4133306081,0.4896046771,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3350000000,-0.0258151054,0.4132772212,0.4896363575,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3400000000,-0.0263406768,0.4132227326,0.4896686854,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3450000000,-0.0268662132,0.4131671422,0.4897016604,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3500000000,-0.0273917139,0.4131104498,0.4897352822,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3550000000,-0.0279171783,0.4130526552,0.4897695504,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3600000000,-0.0284426055,0.4129937584,0.4898044649,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3650000000,-0.0289679949,0.4129337592,0.4898400252,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3700000000,-0.0294933458,0.4128726573,0.4898762311,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3750000000,-0.0300186573,0.4128104527,0.4899130821,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3800000000,-0.0305439289,0.4127471452,0.4899505780,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3850000000,-0.0310691598,0.4126827346,0.4899887183,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3900000000,-0.0315943492,0.4126172208,0.4900275028,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.3950000000,-0.0321194964,0.4125506035,0.4900669311,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4000000000,-0.0326446007,0.4124828826,0.4901070028,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4050000000,-0.0331696614,0.4124140579,0.4901477175,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4100000000,-0.0336946778,0.4123441293,0.4901890748,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4150000000,-0.0342196490,0.4122730965,0.4902310745,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4200000000,-0.0347445744,0.4122009594,0.4902737160,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4250000000,-0.0352694532,0.4121277178,0.4903169989,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4300000000,-0.0357942847,0.4120533714,0.4903609230,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4350000000,-0.0363190682,0.4119779202,0.4904054877,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4400000000,-0.0368438029,0.4119013638,0.4904506926,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4450000000,-0.0373684881,0.4118237022,0.4904965374,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4500000000,-0.0378931230,0.4117449350,0.4905430216,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4550000000,-0.0384177069,0.4116650621,0.4905901447,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4600000000,-0.0389422391,0.4115840833,0.4906379063,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4650000000,-0.0394667187,0.4115019984,0.4906863060,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4700000000,-0.0399911451,0.4114188071,0.4907353433,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4750000000,-0.0405155176,0.4113345093,0.4907850177,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4800000000,-0.0410398352,0.4112491047,0.4908353289,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4850000000,-0.0415640973,0.4111625932,0.4908862762,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4900000000,-0.0420883032,0.4110749744,0.4909378593,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.4950000000,-0.0426124521,0.4109862481,0.4909900777,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5000000000,-0.0431365432,0.4108964142,0.4910429308,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5050000000,-0.0436605757,0.4108054724,0.4910964181,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5100000000,-0.0441845490,0.4107134224,0.4911505393,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5150000000,-0.0447084622,0.4106202641,0.4912052936,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5200000000,-0.0452323146,0.4105259972,0.4912606808,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5250000000,-0.0457561053,0.4104306214,0.4913167001,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5300000000,-0.0462798338,0.4103341366,0.4913733511,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5350000000,-0.0468034990,0.4102365424,0.4914306333,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5400000000,-0.0473271004,0.4101378386,0.4914885461,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5450000000,-0.0478506371,0.4100380250,0.4915470890,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5500000000,-0.0483741083,0.4099371012,0.4916062614,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5550000000,-0.0488975133,0.4098350672,0.4916660627,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5600000000,-0.0494208513,0.4097319225,0.4917264924,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
19.5650000000,-0.0499441214,0.4096276670,0.4917875500,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
